title,date,full_text,link
Starry Pilot Program to Expand Internet Access in Boston’s Public Housing,"August 10, 2018",Starry Inc. is partnering with the City of Boston’s Boston Housing Authority (BHA) to launch a pilot program aimed at providing free and low-cost internet access solutions to housing authority residents.,https://www.microwavejournal.com/articles/30869-starry-pilot-program-to-expand-internet-access-in-bostons-public-housing
Molex Introduces Wi-Fi Flexible Antenna Series for Compact Devices,"July 30, 2018","Molex announced its Wi-Fi flexible antenna series, designed for fast and easy integration into wireless devices with minimal implementation cost.",https://www.microwavejournal.com/articles/30788-molex-introduces-wi-fi-flexible-antenna-series-for-compact-devices
"Cellular Drives WIN Semi Q2 Growth, Although Q3 Revenue to Dip","July 23, 2018","WIN Semiconductors reported strong second quarter and first half year-over-year revenue growth driven by the handset market. However, the company said “inventory corrections” across all markets will cause third quarter revenue to decline around 10 percent compared to the second quarter.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/30756-cellular-drives-win-semi-q2-growth-although-q3-revenue-to-dip
"ADI's Wideband Microwave Synthesizer Delivers Industry Leading Phase Noise, Output Power, Spur Performance","July 20, 2018","Analog Devices has released a wideband synthesizer with an integrated VCO that is ideal for aerospace and defense, wireless infrastructure, microwave point-to-point links, electronic test and measurement and satellite ground terminals.",https://www.microwavejournal.com/articles/30757-adis-wideband-microwave-synthesizer-delivers-industry-leading-phase-noise-output-power-spur-performance
Fraunhofer IIS Reports First OTA Beam Hopping Test Successfully Concluded,"July 20, 2018",N/A,https://www.microwavejournal.com/articles/30743-fraunhofer-iis-reports-first-ota-beam-hopping-test-successfully-concluded
"Akoustis Announces BAW Filter Design Win, Commercial Production Order","July 16, 2018","Akoustis Technologies announced its first production order for initial quantities of a 3.8 GHz BAW filter. The order, from a “well-established military OEM,” is the company's first BAW filter design win above 3 GHz.",https://www.microwavejournal.com/articles/30717-akoustis-announces-baw-filter-design-win-commercial-production-order
"FCC Exploring Mid-Band Satellite Spectrum for Mobile 5G, Other Uses","July 13, 2018","The FCC has adopted a Notice of Proposed Rulemaking (NPRM) proposing flexible use for 500 MHz of mid-band spectrum between 3.7 and 4.2 GHz. Seeking to allocate spectrum for new wireless uses while treating existing users fairly, the FCC asks Fixed Satellite Service (FSS) earth stations operating in the band to certify the accuracy of their existing registration and license information, part of the commission's effort to understand how the band is being used.",https://www.microwavejournal.com/articles/30720-fcc-exploring-mid-band-satellite-spectrum-for-mobile-5g-other-uses
Akoustis Completes Technology Qual for Single Crystal BAW Filters,"July 9, 2018","BAW filter manufacturer Akoustis Technologies has completed the qualification of its first-generation XBAW wafer technology and the attendant single crystal materials process at its Canandaigua, New York wafer fab. New products will now begin in the pre-production phase and won’t require end-to-end qualification, which will shorten the development time for catalog and custom components.",https://www.microwavejournal.com/articles/30676-akoustis-completes-technology-qual-for-single-crystal-baw-filters
Qorvo® Powers New Commercial 802.11ax Carrier Gateway,"July 3, 2018","Qorvo® announced that its high efficiency 5 GHz front-end module (FEM) QPF4528 is part of a new, commercially available draft 802.11ax carrier gateway. ",https://www.microwavejournal.com/articles/30665-qorvo-powers-new-commercial-80211ax-carrier-gateway
Skyworks Releases Latest 2.4 GHz WLAN Front-End Module,"June 22, 2018","Skyworks Solutions introduced the SKY85309-11, what Skyworks says is the industry’s highest power, fully integrated front-end module for 802.11ac IoT applications.",https://www.microwavejournal.com/articles/30599-skyworks-releases-latest-24-ghz-wlan-front-end-module
"UHP, TeamCast Achieve 480 Msps in DVB-S2X Enabled VSAT Network with STMicroelectronics","June 20, 2018",UHP Networks and TeamCast have conducted successful integration of their cutting-edge products to come up with a uniquely powerful architecture of multiservice wideband VSAT modem equipment that integrates satellite-receiver technology from STMicroelectronics. ,https://www.microwavejournal.com/articles/30587-uhp-teamcast-achieve-480-msps-in-dvb-s2x-enabled-vsat-network-with-stmicroelectronics
MACOM's Wideband Double-Balanced Mixers,"June 13, 2018","Launching a new portfolio, MACOM has announced two wideband double balanced mixers, covering the 8 to 43 and 18 to 46 GHz frequency ranges. Delivering low conversion loss, high linearity and a wide IF bandwidth.",https://www.microwavejournal.com/articles/30554-macoms-wideband-double-balanced-mixers-for-high-performance-tm-microwave-radio-radar
WIN Semiconductors Releases 0.45 µm GaN Power Process for 5G,"June 12, 2018",WIN Semiconductors has expanded its GaN process capabilities with a 0.45 µm gate technology that supports 5G applications.,https://www.microwavejournal.com/articles/30543-win-semiconductors-releases-045-m-gan-power-process-for-5g
R&S Presents DOCSIS Analyzer with New Upstream Analysis Option at ANGACOM,"June 12, 2018",N/A,https://www.microwavejournal.com/articles/30540-rs-presents-docsis-analyzer-with-new-upstream-analysis-option-at-angacom
pSemi Expands Digital Step Attenuator Portfolio,"June 12, 2018","pSemi Corp., formerly Peregrine Semiconductor, announces the expansion of its digital step attenuator portfolio with a family of value, high performance DSAs. The four value DSAs feature industry-leading attenuation accuracy at an entry-level price point. pSemi will be discussing the new products at #IMS2018, in booth 1349.",https://www.microwavejournal.com/articles/30533-psemi-expands-digital-step-attenuator-portfolio
ADI 44 GHz Si Switches Offer Lowest Insertion Loss in Compact Land Grid Array Package,"June 8, 2018","Analog Devices (ADI) announced the production release of its 44 GHz single pole, double throw (SPDT) switches, the ADRF5024 and ADRF5025, fabricated in advanced silicon on insulator (SOI) technology.",https://www.microwavejournal.com/articles/30510-adi-44-ghz-si-switches-offer-lowest-insertion-loss-in-compact-land-grid-array-package
ADI Introduces Industry’s Most Advanced PLL/VCO Solution,"June 6, 2018",Analog Devices Inc. (ADI) announced a state-of-the-art synthesizer consisting of a phase-locked loop (PLL) with fully integrated voltage controlled oscillator (VCO) as well as integrated low dropout regulators (LDO) and integrated tracking filter technology.,https://www.microwavejournal.com/articles/30490-adi-introduces-industrys-most-advanced-pllvco-solution
"Sivers IMA, Uppsala University Developing 5G mmWave RFIC with Integrated Antenna","May 29, 2018","For 5G applications, Sivers IMA and Uppsala University will develop a 24 to 29.5 GHz IC with an antenna integrated in the package. Vinnova, Sweden's government agency for innovation, is funding the project with SEK4 million (approximately $450,000).",https://www.microwavejournal.com/articles/30419-sivers-ima-uppsala-university-developing-5g-mmwave-rfic-with-integrated-antenna
"mmWave IGBs™, Anokiwave’s Latest in Family of Single Channel Versatile Si ICs","May 24, 2018","Continuing to redefine the traditional single function gain block, Anokiwave is releasing two new ICs in a family of multi-function microwave and mmWave silicon ICs, offering transmit/receive functionality with active gain and phase control.",https://www.microwavejournal.com/articles/30391-mmwave-igbs-anokiwaves-latest-in-family-of-single-channel-versatile-si-ics
Fractus Antennas Provides Antenna Design in 24 Hours,"May 24, 2018",Fractus Antennas has launched a new service that provides an antenna design with matching network in only 24 hours.,https://www.microwavejournal.com/articles/30386-fractus-antennas-provides-antenna-design-in-24-hours
"ADI's RF ADC Sets New Performance Benchmarks for Instrumentation, Defense","May 23, 2018","Analog Devices Inc. (ADI) introduced a 12-bit RF analog-to-digital converter (ADC) that delivers industry-leading speed and bandwidth. The new AD9213 features higher parametric performance: greater Nyquist bandwidth and RF sampling capabilities at higher analog input frequencies than conventional RF ADCs, allowing for the digitization of RF signals up to 7 GHz.",https://www.microwavejournal.com/articles/30379-adis-rf-adc-sets-new-performance-benchmarks-for-instrumentation-defense
"Qualcomm, Facebook to Bring High Speed Internet Connectivity Over 60 GHz","May 21, 2018","Qualcomm Inc., through its subsidiary, Qualcomm Technologies Inc., and Facebook announced they are working together to deliver high speed internet connectivity with Facebook’s Terragraph technology through the development of a multi-node wireless system based on 60 GHz technology from Qualcomm Technologies.",https://www.microwavejournal.com/articles/30369-qualcomm-facebook-to-bring-high-speed-internet-connectivity-over-60-ghz
Verizon Bullish About mmWave FWA,"May 18, 2018","In separate events this week, Verizon remained bullish about the millimeter wave spectrum for fixed wireless access services and announced Los Angeles as one of the initial cities where it will be deployed this year.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/30365-verizon-bullish-about-mmwave-fwa
ADI Plug-and-Play Antenna Chip Simplifies Phased Array Radar,"May 16, 2018","Analog Devices Inc. (ADI) introduced a highly integrated, active antenna beamforming chip that allows designers to quickly replace bulky, mechanically-steered antenna platforms with a compact, solid-state solution for phased array radar and communications systems.",https://www.microwavejournal.com/articles/30349-adi-plug-and-play-antenna-chip-simplifies-phased-array-radar
"Tektronix, IEMN Demonstrate 100 Gb/s Wireless Transmissions Using New IEEE 802.15.3d Standard","May 16, 2018","Tektronix, Inc. and IEMN, a major French research laboratory, demonstrated a single carrier wireless link traveling at a 100 Gb/s data rate. This demonstration uses advanced data coding, THz photonics and wideband and linear devices to enable ultra fast wireless connections in the 252 - 325 GHz band per the recently published IEEE 802.15.3d standard.",https://www.microwavejournal.com/articles/30342-tektronix-iemn-demonstrate-100-gbs-wireless-transmissions-using-new-ieee-802153d-standard
NTT Successfully Demonstrates 100 Gbps Wireless Transmission Using OAM Multiplexing for the First Time,"May 16, 2018","Setting a world record, Nippon Telegraph and Telephone Corporation (NTT) successfully demonstrated 100 Gbps wireless transmission using orbital angular momentum (OAM) multiplexing. NTT is developing the technology to enable terabit-class wireless transmission, to support the demand for wireless communications expected in the 2030s.",https://www.microwavejournal.com/articles/30341-ntt-successfully-demonstrates-100-gbps-wireless-transmission-using-oam-multiplexing-for-the-first-time
CommScope Upgrades Microwave Antenna Portfolio,"May 14, 2018","CommScope is making the most comprehensive upgrade to its microwave antenna portfolio in decades. The leader in microwave antennas is overhauling its entire long haul antenna portfolio to significantly improve the coverage, capacity and cost-effectiveness of wireless backhaul for all applications.",https://www.microwavejournal.com/articles/30319-commscope-upgrades-microwave-antenna-portfolio
"Skyworks Reports Solid Q2, Also Hurt By ZTE Ban","May 11, 2018","For the fiscal second quarter, Skyworks reported that revenue grew 7 percent year-pver-year (Y/Y) to $913 million, non-GAAP gross margin increased 30 basis points (Y/Y) to 50.7 percent and earnings per share (EPS) grew 13 percent Y/Y to $1.64. The company also disclosed the ban on exporting products to ZTE represents a $25 million to $30 million reduction in annual revenue, mostly from mobile phone products.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/30312-skyworks-reports-solid-q2-also-hurt-by-zte-ban
NYU WIRELESS Joins Consortium Aiming for 6G,"May 11, 2018","While 5G wireless technologies and protocols are still in development, researchers at the NYU Tandon School of Engineering are reaching even further into the future as partners in ComSenTer, a newly formed hub for advanced wireless and sensing research founded by a consortium of industrial participants and DARPA.",https://www.microwavejournal.com/articles/30306-nyu-wireless-joins-consortium-aiming-for-6g
"Peraso, IgniteNet Drive Fixed Wireless Market","May 10, 2018","Peraso Technologies Inc. is pleased to strengthen their partnership with IgniteNet to revolutionize the fixed wireless marketplace. With Peraso's advanced X710 WiGig phased array chipset, designed specifically for the wireless infrastructure market, IgniteNet continues to offer first-to-market, super high performance base stations and CPEs that enable ISPs to deliver multi-gigabit connectivity both quickly and cost-effectively.",https://www.microwavejournal.com/articles/30297-peraso-ignitenet-drive-fixed-wireless-market
Jabra Turns to Dialog for Next Generation of Wireless Audio Technology,"May 3, 2018",Dialog Semiconductor plc announced that Jabra chose Dialog’s audio solutions to power its new range of professional wireless headsets.,https://www.microwavejournal.com/articles/30245-jabra-turns-to-dialog-for-next-generation-of-wireless-audio-technology
"Micro Harmonics Introduces 58-64 GHz Circulator, Extends Isolators to 325 GHz","May 1, 2018","Micro Harmonics, a small business specializing in ferrite-based millimeter wave components, announced the availability of its initial circulator product, the YC148, covering 58 to 64 GHz. The company is also extending its line of Faraday rotation isolators from WR12 (60 to 90 GHz) to WR3.4 (220 to 325 GHz). Prototypes of WR5.1, WR4.3 and WR3.4 designs are being evaluated and will be released by summer.",https://www.microwavejournal.com/articles/30221-micro-harmonics-introduces-5864-ghz-circulator-adds-isolators-to-325-ghz
Mapping Top US Broadband Provider Footprints as of Q4'17,"April 27, 2018",N/A,https://www.microwavejournal.com/articles/30202-mapping-top-us-broadband-provider-footprints-as-of-q417
Anokiwave Introduces Family of Single Channel Versatile Silicon ICs,"April 18, 2018","Anokiwave is redefining traditional single function gain blocks with its new family of multi-function microwave and mmWave silicon ICs, offering complete transmit/receive functionality with active gain and phase control.",https://www.microwavejournal.com/articles/30163-anokiwave-introduces-family-of-single-channel-versatile-silicon-ics
European Aviation Network Selects Gore’s Vapor-Sealed Assemblies,"April 11, 2018","W. L. Gore & Associates Inc. (Gore) is pleased to announce that GORE® Microwave/RF Assemblies, 7 Series have been selected for use in commercial aircraft to deliver continuous high quality signals for improved Wi-Fi Internet access on European short-haul flights.",https://www.microwavejournal.com/articles/30104-european-aviation-network-selects-gores-vapor-sealed-assemblies
Eutelsat Orders Satellite to Deliver High Speed Broadband Across Europe,"April 8, 2018",Eutelsat Communications has ordered the next-generation KONNECT VHTS satellite system to support the development of its European fixed broadband and in-flight connectivity businesses.,https://www.microwavejournal.com/articles/30093-eutelsat-orders-satellite-to-deliver-high-speed-broadband-across-europe
FCC Approves SpaceX LEO Satellite Application,"March 29, 2018","The FCC has approved an application by SpaceX to provide broadband services using a low earth orbit satellite constellation of 4,425 satellites.",https://www.microwavejournal.com/articles/30045-fcc-approves-spacex-leo-satellite-application
Can Phased Arrays Calibrate on Noise?,"March 28, 2018",Is it possible that a broadband noise source could be used to calibrate an array of receivers?  Noise has many features that lends it to a calibration waveform.   Noise can excite many frequencies simultaneously and is already used in known methods for adaptive filter algorithms. Find out the answer in this expert advice article.,https://www.microwavejournal.com/articles/30041-can-phased-arrays-calibrate-on-noise
FCC Exploring Opening 4.9 GHz Public Safety Band,"March 27, 2018","The FCC is soliciting comments on additional uses for the 50 MHz, 4.9 GHz band, allocated for public safety in 2002. The commission hopes other users can share the band without causing interference.",https://www.microwavejournal.com/articles/30035-fcc-exploring-opening-49-ghz-public-safety-band
"GLOBALFOUNDRIES Launches RFWave to Accelerate TTM for Wireless, Radar, 5G","March 20, 2018","GLOBALFOUNDRIES announced a new ecosystem partner program, called RFWave™, designed to simplify RF design and help customers reduce time-to-market, for a new era of wireless devices and networks.",https://www.microwavejournal.com/articles/30008-globalfoundries-launches-rfwave-to-accelerate-ttm-for-wireless-radar-5g
Viasat Launches 100 Mbps Broadband Service with ViaSat-2 Satellite,"March 7, 2018","Christening the new ViaSat-2 satellite, Viasat announced ""unlimited"" satellite broadband service for consumers in the U.S., with peak data rates to 100 Mbps.",https://www.microwavejournal.com/articles/29940-viasat-launches-100-mbps-broadband-service-with-viasat-2-satellite
Samsung Unveils 28 GHz Fixed Wireless Access Hardware,"March 5, 2018","Samsung Electronics unveiled its 28 GHz, end-to-end, fixed wireless access (FWA) equipment for 5G at Mobile World Congress 2018 in Barcelona last week, including the radio access network (RAN) and customer premises equipment (CPE).",https://www.microwavejournal.com/articles/29923-samsung-unveils-28-ghz-fixed-wireless-access-hardware
Will 5G Improve Communication?,"March 5, 2018","While 5G promises data rates of 10 Gbps and latencies down to 1 ms, will it improve communication? You know, communication that leads to human understanding. Perhaps we also need to invest in user protocols.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/29920-will-5g-improve-communication
Ethertronics Debuts 802.11ax Wi-Fi FEM with Active Steering Technology,"February 28, 2018",Ethertronics announced the EC714 Wi-Fi Active Steering™ front-end module (FEM) providing a “breakthrough” 5 GHz Wi-Fi FEM solution for 802.11ac/ax.,https://www.microwavejournal.com/articles/29886-ethertronics-debuts-80211ax-wi-fi-fem-with-active-steering-technology
RADWIN Announces mmWave Mesh Solution in Collaboration with Facebook and Intel,"February 26, 2018","RADWIN announces its mmWave mesh solution at 60 GHz which will be showcased at the Mobile World Congress in Barcelona, February 26-March 1, 2018.",https://www.microwavejournal.com/articles/29860-radwin-announces-mmwave-mesh-solution-in-collaboration-with-facebook-and-intel
802.11ax Going Live,"February 26, 2018","With all of the focus on 5G these days, we tend to forget about Wi-Fi which actually carries the bulk of mobile traffic relatively effortlessly. That is not typically the case at events where there are hundreds or thousands of people using their mobile devices in a confined area. But the upcoming generation of Wi-Fi, 802.11ax, will change those poor service experiences into noticeable better ones.",https://www.microwavejournal.com/blogs/9-pat-hindle-mwj-editor/post/29871-11ax-going-live
5G: Hat and Cattle,"February 25, 2018","After years of talking about 5G at Mobile World Congress, it's here and happening faster than expected. Nokia CEO Rajeev Suri shared his perspective on the eve of the 2018 conference, including five predictions for the rest of the year.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/29857-g-hat-and-cattle
ADI Announces High Linearity I/Q Demodulator Supporting 1GHz Bandwidth,"February 22, 2018","Analog Devices has released the LTC5594, a wideband, high linearity, true zero-IF demodulator with 1 GHz instantaneous I and Q bandwidth.",https://www.microwavejournal.com/articles/29846-adi-announces-high-linearity-iq-demodulator-supporting-1ghz-bandwidth
R&S Announces Test Solutions for Broadcom 802.11ax Wi-Fi Devices,"February 22, 2018","Rohde & Schwarz (R&S) announced the availability of test solutions for the Broadcom® Max Wi-Fi chipset portfolio, the industry’s first complete ecosystem of 802.11ax Wi-Fi devices.",https://www.microwavejournal.com/articles/29841-rs-announces-test-solutions-for-broadcom-80211ax-wi-fi-devices
Anokiwave's Silicon IC Family for 5G Supports 3GPP Compliance,"February 20, 2018","Anokiwave announced the first product in a family of second-generation 5G silicon quad core ICs that enable 3GPP-compliant base stations.  The AWMF-0156 operates from 37.1 to 40.0 GHz, supports four radiating elements and includes gain and phase controls for analog beam steering. ",https://www.microwavejournal.com/articles/29824-anokiwaves-new-silicon-ic-family-for-5g-supports-3gpp-compliance
Aviat Networks Selects MaxLinear Transceiver for New Microwave Radio,"February 16, 2018","MaxLinear's MxL11xx CMOS transceiver has been designed in Aviat Networks' new line of WTM 4000 microwave radios. The MxL11xx incorporates full receive, transmit, feedback path and all synthesizer components on a single chip and supports all licensed and unlicensed bands from 5 to 45 GHz, all ETSI channel spacings from 5 to 224 MHz and code rates to 4096-QAM.",https://www.microwavejournal.com/articles/29808-aviat-networks-selects-maxlinear-transceiver-for-new-microwave-radio
WIN Semiconductors Closes 2017 With Stellar Results,"February 15, 2018","WIN Semiconductors grew revenue to record levels in the fourth quarter of 2017 and the full year, aided by diversifying into optical devices for consumer products.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/29787-win-semiconductors-closes-2017-with-stellar-results
MACOM Faces Second Quarter of Chinese Headwinds,"February 12, 2018","For the first quarter of fiscal 2018, MACOM reported revenue of $130.9 million, which was down 21 percent sequentially and down 14 percent from the prior year’s quarter. MACOM’s CEO John Croteau attributed the decline in revenue to “the geopolitical downturn in China,” the second quarter softness in China has dampened revenue.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/29777-macom-faces-second-quarter-of-chinese-headwinds
Nova Telecom and CBNL Partner to Bring Fixed Wireless to Businesses in Ireland,"February 12, 2018",Nova Telecom has partnered with Cambridge Broadband Networks Limited to launch a new enterprise grade fixed wireless service in Ireland.,https://www.microwavejournal.com/articles/29775-nova-telecom-and-cbnl-partner-to-bring-fixed-wireless-to-businesses-in-ireland
Skyworks Tops $1B in Quarterly Revenue,"February 6, 2018","Reflecting strong demand from cellular phone, Wi-Fi and IoT applications, Skyworks exceeded $1 billion in quarterly revenue for the first time, generating $361 million in cash from operations to end the quarter with $1.7 billion in cash and no debt.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/29754-skyworks-tops-1b-in-quarterly-revenue
"iPhone, IoT and GaN Lift Qorvo","February 4, 2018","Buoyed by Apple's iPhone launch and demand for IoT and GaN components, Qorvo's revenue grew modestly in the third quarter of fiscal 2018 to $846 million, up 3 percent sequentially and 2 percent year-over-year. The infrastructure and defense business achieved record revenue of $203 million. While the mobile products unit benefitted from the latest iPhone models, revenue was down 2 percent year-over-year.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/29743-iphone-iot-and-gan-lift-qorvo
Anritsu Introduces IEEE 802.11ax Test Solution,"January 30, 2018",Anritsu Company introduces three software packages for its Universal Wireless Test Set MT8870A that create the industry’s first turnkey solution for production-line testing of IEEE 802.11ax standard-compliant devices.,https://www.microwavejournal.com/articles/29731-anritsu-introduces-ieee-80211ax-test-solution
Skyworks Collaborates with Broadcom on 802.11ax Max WiFi Platforms,"January 25, 2018",Skyworks Solutions Inc. announced that its new portfolio of 802.11ax wireless connectivity solutions are being leveraged by Broadcom in their recently launched Max WiFi reference platforms. ,https://www.microwavejournal.com/articles/29693-skyworks-collaborates-with-broadcom-on-80211ax-max-wifi-platforms
Pasternack Debuts New Line of Compact Waveguide Gunn Diode Oscillators,"January 25, 2018","Pasternack has unveiled a new line of compact, tunable, low phase noise, waveguide, Gunn-diode oscillators at popular K- and Ka-Band frequencies.",https://www.microwavejournal.com/articles/29690-pasternack-debuts-new-line-of-compact-waveguide-gunn-diode-oscillators
Duisburg Germany and Huawei sign MoU to Build a Smart City ,"January 15, 2018",Duisburg Germany has signed a Memorandum of Understanding with Huawei to work together on smart city development.,https://www.microwavejournal.com/articles/29631-duisburg-germany-and-huawei-sign-mou-to-build-a-smart-city
"ViaSat-2 Commercial Service Planned for February, Despite Antenna Issue","January 12, 2018","Viasat continues testing the 300 Gbps ViaSat-2 satellite and plans full commercial service to launch in February (2018), despite some antenna spot beams performing differently than during ground testing.",https://www.microwavejournal.com/articles/29627-viasat-2-commercial-service-planned-for-february-despite-antenna-issue
"Qorvo® Distributed Wi-Fi Increases Mesh Performance, Service Quality for Operators","January 10, 2018","Qorvo is enabling the expansion of distributed Wi-Fi solutions in the home through a portfolio of 802.11ax products that improves Wi-Fi coverage, enables smaller devices and reduces costs.",https://www.microwavejournal.com/articles/29610-qorvo-distributed-wi-fi-increases-mesh-performance-service-quality-for-operators
Pasternack Launches PLOs in 6 Single Output Frequencies from 50 to 6000 MHz,"January 4, 2018","Pasternack unveiled a new line of phase-locked oscillators (PLO) that deliver accurate and stable output frequencies with low phase noise and good spurious performance, making them ideal for use in radar and other exciter or frequency generation applications.",https://www.microwavejournal.com/articles/29600-pasternack-launches-plos-in-6-single-output-frequencies-from-50-to-6000-mhz
AT&T Plans Mobile 5G Launch This Year,"January 4, 2018","AT&T plans to introduce mobile 5G service in a dozen markets by late this year (2018), saying it expects to be the first U.S. operator to do so. In a release, the company updated its other efforts to improve connectivity through fixed wireless access and IoT services.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/29596-article-headline
Huawei and NTT DOCOMO Conduct 5G Field Trials at 39 GHz,"December 19, 2017","Huawei and NTT DOCOMO announced 5G field trials at 39 GHz, demonstrating that the millimeter wave spectrum can be used for long distance transmission in both stationary and mobility scenarios.",https://www.microwavejournal.com/articles/29548-huawei-and-ntt-docomo-conduct-5g-field-trials-at-39-ghz
Leti and CloudNet Demonstrate Multicarrier Waveform for Broadband in Scotland,"December 18, 2017",Leti and CloudNet IT-Solutions announced field trial results for a new flexible multicarrier system in the Orkney Islands designed to demonstrate a new post-OFDM multicarrier waveform.,https://www.microwavejournal.com/articles/29531-leti-and-cloudnet-demonstrate-multicarrier-waveform-for-broadband-in-scotland
Verizon Opens 5G Incubator,"December 15, 2017",Verizon has opened what it calls a 5G incubator to explore new use cases and applications using Verizon’s pre-commercial 5G technology. The incubator is based in a co-working space in New York City.,https://www.microwavejournal.com/articles/29524-verizon-opens-5g-incubator
Kymeta and Intelsat Launch KĀLO Mobile Internet Service,"December 15, 2017","Kymeta and Intelsat announced that Kymeta’s KĀLO internet access service is available with broad initial geographic coverage. KĀLO combines Intelsat’s high-throughput satellite network with Kymeta’s flat panel, electronically-steered satellite terminals.",https://www.microwavejournal.com/articles/29522-kymeta-and-intelsat-launch-k%C4%81lo-mobile-internet-service
AT&T Conducting Trials of Gbps Broadband Over Power Lines,"December 13, 2017","AT&T is conducting field trials of its broadband over power line technology, named Project AirGig, in Georgia and an undisclosed location outside the U.S. AT&T says the technology can support Gbps data rates.",https://www.microwavejournal.com/articles/29513-att-conducting-broadband-over-power-line-trials
Verizon Awards Ericsson Pre-5G Network Order,"December 12, 2017","Verizon has selected Ericsson to provide the networking equipment for Verizon’s 28 GHz, pre-standard 5G fixed wireless access service, which will be deployed in several U.S. communities during the second half of 2018.",https://www.microwavejournal.com/articles/29507-verizon-awards-ericsson-pre-5g-network-order
Marvell Announces Industry’s Most Complete 802.11ax Wireless Portfolio,"December 11, 2017","Marvell, a leader in storage, networking and connectivity semiconductor solutions, introduced what the company says is the industry’s most complete 802.11ax wireless product portfolio.",https://www.microwavejournal.com/articles/29504-marvell-announces-industrys-most-complete-80211ax-wireless-portfolio
Huawei and NTT DOCOMO Trial 28 GHz Long Distance Link for 5G,"December 8, 2017","Huawei and NTT DOCOMO, Japan's largest mobile communications carrier, conducted a 5G trial in Tokyo, demonstrating 4.52 Gbps downstream and 1.55 Gbps upstream data rates at 28 GHz.",https://www.microwavejournal.com/articles/29498-huawei-and-ntt-docomo-trial-28-ghz-long-distance-link-for-5g
"T-Mobile, Ericsson Demo 1.1 Gbps With LAA","December 7, 2017","T-Mobile and Ericsson achieved download data rates of 1.1 Gbps using 12-layer Licensed Assisted Access (LAA), claiming to be the first in the world to exceed 1 Gbps using unlicensed spectrum.",https://www.microwavejournal.com/articles/29494-t-mobile-ericsson-demo-11-gbps-with-laa
Verizon To Launch “5G” Residential Broadband in 2018,"November 30, 2017","Verizon Communications will launch 28 GHz residential broadband services in three to five U.S. markets in 2018, beginning in Sacramento, California, during the second half of 2018.",https://www.microwavejournal.com/articles/29443-verizon-to-launch-5g-residential-broadband-in-2018
IDT RFICs Available as X-Microwave Building Blocks,"November 28, 2017","More than 20 of IDT's RF products are now available as drop-in modular blocks using X-Microwave’s X-MWblocks™ system. The initial portfolio includes switches, mixers, DSAs, VVAs, VGAs, wideband RF synthesizers and PLLs.",https://www.microwavejournal.com/articles/29427-idt-products-available-as-x-microwave-x-mwblocks
Kymeta Launches KĀLO Trek Across America,"November 20, 2017","Antenna start-up Kymeta launched its third cross-country drive, a two-week road trip across the U.S. in its connected Toyota RAV4 to demonstrate its KĀLO™ mobile internet service.",https://www.microwavejournal.com/articles/29400-kymeta-launches-k%C4%81lo-trek-across-america
Akoustis Receives First Order From Smartphone OEM,"November 17, 2017","Akoustis Technologies has received its first purchase order from a first-tier smartphone manufacturer, which the company says is one of the top five global manufacturers. The order calls for the development of two high frequency BAW filters, covering high band LTE and 5 GHz Wi-Fi.",https://www.microwavejournal.com/articles/29389-akoustis-receives-first-purchase-order-from-smartphone-oem
AT&T Debuts Commercial Licensed Assisted Access in Indianapolis,"November 17, 2017","AT&T is deploying LTE Licensed Assisted Access (LTE-LAA) in areas of downtown Indianapolis, with plans to expand downtown coverage by the end of the year. AT&T customers with a Samsung Galaxy Note8 can access the technology.",https://www.microwavejournal.com/articles/29386-att-debuts-commercial-lte-licensed-assisted-access-lte-laa-in-indianapolis
Extending Wireless Radio Spectral Efficiency — The Next Frontier,"November 10, 2017","Custom MMIC, a leading developer of high performance monolithic microwave integrated circuits (MMIC), announces a new series of high performance IP3 fundamental mixers, CMD253C3, CMD254C3 and CMD255C3.",https://www.microwavejournal.com/articles/29338-extending-wireless-radio-spectral-efficiency-the-next-frontier
New MMIC Mixers Offer Low Conversion Loss and High LO to RF Isolation Up to 26 GHz,"November 8, 2017","Remcom announces expanded communication channel outputs in the latest release of Wireless InSite®, its site-specific radio propagation software for the analysis of wireless systems.",https://www.microwavejournal.com/articles/29351-new-mmic-mixers-offer-low-conversion-loss-and-high-lo-to-rf-isolation-up-to-26-ghz
