title,date,full_text,link
Viasat Selected by ESA to Conduct Multi-Layered Satcom Study,"July 27, 2022","Viasat UK Ltd. announced it was selected by the European Space Agency (ESA) to conduct a multi-layered satcom study focused on evaluating the use cases, market segments and technical aspects of these future systems
",https://www.microwavejournal.com/articles/38609-viasat-selected-by-esa-to-conduct-multi-layered-satcom-study
HENSOLDT Provides Israeli Air Defence Radars with IFF Equipment,"July 26, 2022",Sensor solutions specialist HENSOLDT will deliver its latest-technology identification-friend-or-foe products to ELTA Systems Ltd. ,https://www.microwavejournal.com/articles/38606-hensoldt-provides-israeli-air-defence-radars-with-iff-equipment
HawkEye 360 Opens New Satellite Manufacturing Facility,"July 25, 2022","HawkEye 360 Inc. announced the grand opening of its Advanced Technology and Development Center in Herndon, Va. 
",https://www.microwavejournal.com/articles/38602-hawkeye-360-opens-new-satellite-manufacturing-facility
Triad's CubeSat Products Yield Over 16 Years of LEO Operating Time,"July 25, 2022",Triad RF Systems’ experience within the CubeSat market has led to their products traveling in low Earth orbit (LEO) for more than 16 years of combined operating time. ,https://www.microwavejournal.com/articles/38601-triads-cubesat-products-yield-over-16-years-of-leo-operating-time
"Frequency Matters July 22: Software/Design Products, Industry News/Events","July 22, 2022","Microwave Journal Editors Pat Hindle and Gary Lerude discuss the July Software and Design issue products, latest industry news, with a focus on the Farnborough Airshow releases, and upcoming events.",https://www.microwavejournal.com/articles/38596-frequency-matters-july-22-softwaredesign-products-industry-newsevents
The Netherlands – PATRIOT MIM-104E Guidance Enhanced Missile-Tactical  Ballistic Missiles,"July 22, 2022","The State Department has made a determination approving a possible Foreign Military Sale to the Government of the Netherlands of PATRIOT MIM-104E Guidance Enhanced Missile-Tactical (GEM-T) ballistic missiles and related equipment for an estimated cost of $1.219 billion. 
",https://www.microwavejournal.com/articles/38595-the-netherlands-patriot-mim-104e-guidance-enhanced-missile-tactical-ballistic-missiles
 Leonardo’s Latest Air Defense Radar Technology Joins NATO Training Range in Greece,"July 22, 2022","Leonardo's Kronos Grand Mobile High Power radar has been chosen by the Greek Air Force as the integrated air and missile defence system to be used at the NATO Missile Fire Installation.
",https://www.microwavejournal.com/articles/38594-leonardos-latest-air-defense-radar-technology-joins-nato-training-range-in-greece
Kratos Awarded Contract from U.S. Army Future Command to Demonstrate Military Satcom Modernization,"July 21, 2022","Kratos Defense & Security Solutions, Inc. announced that it was awarded a contract from the U.S. Army’s Combat Capabilities Development Command to demonstrate a virtualized satcom ground system.",https://www.microwavejournal.com/articles/38588-kratos-awarded-contract-from-us-army-future-command-to-demonstrate-military-satcom-modernization
Collins Aerospace High Frequency Radio Selected as C-130J Super Hercules Standard,"July 20, 2022","The HF-9500 is a complete system comprising of a modernized receiver-transmitter, antenna coupler and radio control that is easily integrated into various aircraft and antenna configurations. ",https://www.microwavejournal.com/articles/38583-collins-aerospace-high-frequency-radio-selected-as-c-130j-super-hercules-standard
US Marine Corps Successfully Tests Iron Dome-based Air Defense Prototype,"July 20, 2022",The U.S. Marine Corps (USMC) hit a major breakthrough for integration of RAFAEL’s Iron Dome ground launcher and Tamir interceptor missile into Marine Corps’ Medium-Range Intercept Capability Prototype with the USMC G/ATOR Radar and CAC2S Battle Management System.,https://www.microwavejournal.com/articles/38582-us-marine-corps-successfully-tests-iron-dome-based-air-defense-prototype
Hypersonic Missile Defense Requires Advanced Solutions ,"July 20, 2022","SAIC's counter-hypersonics development support includes threat modeling and simulation, bolstered by cloud, digital engineering and advanced communications and computing technologies.",https://www.microwavejournal.com/articles/38581-hypersonic-missile-defense-requires-advanced-solutions
Mercury to Provide Radar Testing Systems to Leonardo,"July 20, 2022","Mercury Systems, Inc. announced it has been selected by Leonardo UK to provide multiple radar test and simulation systems to factory-test Leonardo’s innovative E-scan radar.
",https://www.microwavejournal.com/articles/38578-mercury-to-provide-radar-testing-systems-to-leonardo
UK's 'Next-Generation' Combat Air Demonstrator Set To Fly,"July 19, 2022","The U.K. Secretary of State for Defence, Ben Wallace MP has confirmed plans for Britain to lead the development of a new flying combat air demonstrator, which will play a critical role in proving the technology and design principles needed to deliver the U.K.’s Future Combat Air System.",https://www.microwavejournal.com/articles/38576-uks-next-generation-combat-air-demonstrator-set-to-fly
Airbus to Deliver Connectivity Services Using its Leading Zephyr HAPS,"July 19, 2022","Airbus has launched a connectivity services business through the creation of a dedicated High Altitude Platform Station (HAPS) Services Business based around Zephyr, Airbus’ leading HAPS technology platform.
",https://www.microwavejournal.com/articles/38575-airbus-to-deliver-connectivity-services-using-its-leading-zephyr-haps
Raytheon Missiles & Defense and NGC Complete Second Hypersonic Weapon Flight Test,"July 19, 2022","Raytheon Missiles & Defense, in partnership with Northrop Grumman, successfully completed its second flight test of the scramjet-powered Hypersonic Air-breathing Weapon Concept (HAWC) for the Defense Advanced Research Projects Agency and the U.S. Air Force.",https://www.microwavejournal.com/articles/38574-raytheon-missiles-and-defense-and-ngc-complete-second-hypersonic-weapon-flight-test
L3Harris Secures $700M Advanced Missile Tracking Space Development Agency Program,"July 19, 2022","L3Harris Technologies has been awarded a contract to build the Space Development Agency’s (SDA) Tranche 1 Tracking Layer satellite program to serve as “eyes in the sky” detecting, identifying and tracking advanced missile threats.",https://www.microwavejournal.com/articles/38573-l3harris-secures-700m-advanced-missile-tracking-space-development-agency-program
"Boeing, US Navy Demo Manned-Unmanned Teaming with Super Hornet Flight Tests","July 18, 2022",Boeing and the U.S. Navy have completed a series of manned-unmanned teaming (MUM-T) flight tests in which a Block III F/A-18 Super Hornet successfully demonstrated command and control of three UAVs.,https://www.microwavejournal.com/articles/38568-boeing-us-navy-demo-manned-unmanned-teaming-with-super-hornet-flight-tests
Evolution of Radar: Interview with Jerome Patoux of Analog Devices,"July 15, 2022","Jerome Patoux, Director of Marketing, Aerospace and Defense at Analog Devices, talks with Pat Hindle, Media Director at Microwave Journal, about the evolution of AESA radar, tradeoffs in architectures and impact of GaN technology",https://www.microwavejournal.com/articles/38560-evolution-of-radar-interview-with-jerome-patoux-of-analog-devices
Mission Microwave Announces Follow-on to Satcom Terminal Upgrade Orders,"July 13, 2022","Mission Microwave Technologies, LLC confirmed an eight million dollar order for the continuation of a major upgrade program for a customer supporting a U.S. government requirement.",https://www.microwavejournal.com/articles/38544-mission-microwave-announces-follow-on-to-satcom-terminal-upgrade-orders
BAE Systems Delivers Advanced M-Code GPS Products to Germany,"July 12, 2022","BAE Systems has delivered advanced M-Code GPS receivers for ground-based missions to Germany via the Foreign Military Sales process.
",https://www.microwavejournal.com/articles/38535-bae-systems-delivers-advanced-m-code-gps-products-to-germany
Pixus Announces a New Wearable SDR With Enhanced Ruggedization,"July 11, 2022",Pixus Technologies has announced a new compact implementation of its ruggedized enclosure line utilizing NI’s Ettus Research™ brand software-defined radio (SDR). ,https://www.microwavejournal.com/articles/38525-pixus-announces-a-new-wearable-sdr-with-enhanced-ruggedization
 Marvin Test Solutions Welcomes New Director of Military and Aerospace Business Development ,"July 8, 2022","Marvin Test Solutions, Inc announced it has selected Cesar “Rico” Rodriguez, CEO of SPLASH 3 LLC, as its director of Military & Aerospace Business Development. ",https://www.microwavejournal.com/articles/38520-marvin-test-solutions-welcomes-new-director-of-military-and-aerospace-business-development
"Passive Plus, Inc.: Hi-Rel Screening Programs","July 6, 2022","Passive Plus, Inc. (PPI) offers the following high-reliability (Hi-Rel) screening for multilayer ceramic capacitors in production, at no extra charge.",https://www.microwavejournal.com/articles/38512-passive-plus-inc-hi-rel-screening-programs
"SWISSto12 Presents HummingSat, the New Small Satellite Product Line","July 5, 2022","SWISSto12 introduces the new name: HummingSat as well as the logo for its small telecommunications satellite product line.
",https://www.microwavejournal.com/articles/38514-swissto12-presents-hummingsat-the-new-small-satellite-product-line
MDA Selects Raytheon Missiles & Defense To Continue Developing a Counter-Hypersonic Missile,"July 5, 2022","The Missile Defense Agency has selected Raytheon Missiles & Defense, a Raytheon Technologies business, to continue to develop a first-of-its-kind counter-hypersonic missile, the Glide Phase Interceptor.",https://www.microwavejournal.com/articles/38509-mda-selects-raytheon-missiles-and-defense-to-continue-developing-a-counter-hypersonic-missile
Mercury Systems Receives $10M Contract Award for Airborne Radio Modernization Program,"June 30, 2022",Mercury Systems announced it received a $10 million award to provide an innovative pilot controller interface for a leading prime contractor’s airborne radio modernization program. ,https://www.microwavejournal.com/articles/38485-mercury-systems-receives-10m-contract-award-for-airborne-radio-modernization-program
"Rohde & Schwarz Helps Secure Large, High-Profile Public Events","June 27, 2022","R&S ARDRONIS counter drone solutions from Rohde & Schwarz are successfully and effectively locating rogue drone pilots at large, high-profile public events.",https://www.microwavejournal.com/articles/38456-rohde-and-schwarz-helps-secure-large-high-profile-public-events
Akoustis Signs New DARPA Contract to Advance XBAW Technology ,"June 27, 2022","Akoustis Technologies, Inc. announced a new multi-year, multi-million dollar contract from DARPA to pursue new materials and device manufacturing methods, possibly extending the company’s patented and proprietary XBAW® technology to 18 GHz.",https://www.microwavejournal.com/articles/38453-akoustis-signs-new-darpa-contract-to-advance-xbaw-technology
Rohde & Schwarz Shapes Future With End-to-End Communications for Mission Control,"June 24, 2022","At ILA Berlin Airshow 2022, Rohde & Schwarz showcased the R&S VCS-R/B future-proof, full IP communications system.",https://www.microwavejournal.com/articles/38450-rohde-and-schwarz-shapes-future-with-end-to-end-communications-for-mission-control
MACOM Introduces 7.0 Kilowatt Power Amplifier,"June 21, 2022",MACOM Technology Solutions Inc. announced at IMS that it has expanded its power amplifier product portfolio with the MAPC-A1605 7.0 kilowatt power amplifier.,https://www.microwavejournal.com/articles/38420-macom-introduces-70-kilowatt-power-amplifier
"Orolia Introduces New mRO-50 Ruggedized, a Robust Low SWaP-C Mini-Rubidium Oscillator","June 21, 2022","Orolia has introduced an upgraded edition of its low SWaP-C miniaturized rubidium oscillator product line, the mRO-50 Ruggedized, to meet the latest military and aerospace requirements where time stability and power consumption are critical. ",https://www.microwavejournal.com/articles/38417-orolia-introduces-new-mro-50-ruggedized-a-robust-low-swap-c-mini-rubidium-oscillator
Qorvo® Awarded Department of Defense Advanced RF Gallium Nitride Program,"June 20, 2022","Qorvo® has been selected by the DOD to proceed with the Advanced Integration Interconnection and Fabrication Growth for Domestic State of the Art (SOTA) RF GaN program, also known as STARRY NITE, as part of the Office of Undersecretary of Defense Research & Engineering's (OUSD R&E) microelectronics roadmap.",https://www.microwavejournal.com/articles/38407-qorvo-awarded-department-of-defense-advanced-rf-gallium-nitride-program
Mercury's Ultra-Compact Tuners Help Counter Adversarial Threats,"June 16, 2022","Mercury Systems, Inc. announced a new family of low-power, ultra-compact tuner modules purpose-built to support customers’ spectrum processing applications such as signals intelligence (SIGINT), direction finding and test and measurement. 
",https://www.microwavejournal.com/articles/38395-mercurys-ultra-compact-tuners-help-counter-adversarial-threats
Viasat to Conduct 5G Network Research with DOD to Support EABO,"June 16, 2022",Viasat Inc announced it has received an award from U.S. Department of Defense  through the Information Warfare Research Project to conduct research on the use of 5G to support communications for Expeditionary Advanced Base Operations. ,https://www.microwavejournal.com/articles/38385-viasat-to-conduct-5g-network-research-with-dod-to-support-eabo
QuadSAT to Benefit from ESA’s ARTES Core Competitiveness Programme,"June 16, 2022","QuadSAT announced it has been awarded additional funding (€500,000) by ESA under ARTES Core Competitiveness programme to enter into the product phase development project.",https://www.microwavejournal.com/articles/38384-quadsat-to-benefit-from-esas-artes-core-competitiveness-programme
Sceye HAPS Ascends to Stratosphere,"June 15, 2022","Sceye announced that it reached the stratosphere with the aim of demonstrating the ability to stay over an area of operation for months at a time using renewable energy sources. The milestone test launch, which is using patented solar and battery power, puts Sceye on track to expand internet access to remote populations, monitor greenhouse gasses down to individual emitters and detect natural disasters as they begin. ",https://www.microwavejournal.com/articles/38380-sceye-haps-ascends-to-stratosphere
OneWeb & Stellar Blu Deliver LEO In-flight Connectivity on Boeing 777 Test Flight,"June 14, 2022","OneWeb and Stellar Blu Solutions successfully delivered high speed, low latency in-flight LEO satellite connectivity to a commercial airliner.
",https://www.microwavejournal.com/articles/38360-oneweb-and-stellar-blu-deliver-leo-in-flight-connectivity-on-boeing-777-test-flight
NGC Upgrades Radars for Air National Guard F-16s,"June 13, 2022","The U.S. Air Force has completed installation of Northrop Grumman Corporation’s AN/APG-83 Scalable Agile Beam Radar (SABR) on Air National Guard F-16s to meet a U.S. Northern Command Joint Emergent Operational Need for homeland defense. 
",https://www.microwavejournal.com/articles/38343-ngc-upgrades-radars-for-air-national-guard-f-16s
Collins Aerospace Brings Next-Gen SDR to Five Eye and NATO Nations,"June 13, 2022","Collins Aerospace’s next-generation software-defined airborne communication system—ARC 210 Gen6—is now authorized for delivery to Five Eye and NATO nations. 
",https://www.microwavejournal.com/articles/38342-collins-aerospace-brings-next-gen-sdr-to-five-eye-and-nato-nations
Eurosatory 2022: Keep Operational Control in the Congested Frequency Spectrum,"June 13, 2022","At Eurosatory 2022, Rohde & Schwarz is unveiling a new sensor, software and two new antennas that combine to form cutting-edge COMINT/CESM or military spectrum monitoring solutions. ",https://www.microwavejournal.com/articles/38340-eurosatory-2022-keep-operational-control-in-the-congested-frequency-spectrum
Integrated RF Digital Engineering Tools Support the Defense System Lifecycle,"June 13, 2022",Aitech Systems offers the high efficiency U-P2330 power supply card (PSC) to support the power requirements of The Open Group Sensor Open Systems Architecture™ (SOSA) aligned systems.,https://www.microwavejournal.com/articles/38248-integrated-rf-digital-engineering-tools-support-the-defense-system-lifecycle
LEO Constellations: The New Military Frontier,"June 13, 2022","At the Joint Navigation Conference in San Diego, BAE Systems unveiled its newest advanced M-Code GPS receiver for guided weapons and other small applications.",https://www.microwavejournal.com/articles/38247-leo-constellations-the-new-military-frontier
Advancing EW with New Silicon and Standards,"June 13, 2022","Aitech Systems now offers the low-power U-C9140, a PowerPC-based 3U VPX single board computer that is aligned to The SOSA Technical Standard, Edition 1.0, providing for fast integration, improved time-to-market and lower risk. ",https://www.microwavejournal.com/articles/38246-advancing-ew-with-new-silicon-and-standards
The Age of Hypersonic Weapons is Upon Us,"June 13, 2022",Gilat Satellite Networks Ltd. announced it received an over $8 million dollar follow-on order for support of gateways of a low Earth orbit (LEO) constellation.,https://www.microwavejournal.com/articles/38245-the-age-of-hypersonic-weapons-is-upon-us
SOSA™ Aligned Power Supply Card from Aitech Meets Needs of Rugged Military Systems,"June 9, 2022",DARPA selects teams for COmpact Front-end Filters at the ElEment-level (COFFEE) program to sharpen focus on mitigating complex electromagnetic environment.,https://www.microwavejournal.com/articles/38323-sosa-aligned-power-supply-card-from-aitech-meets-needs-of-rugged-military-systems
M-Code GPS Receiver Enables Precision Strike Capabilities in Contested Environments,"June 8, 2022",N/A,https://www.microwavejournal.com/articles/38311-m-code-gps-receiver-enables-precision-strike-capabilities-in-contested-environments
Aitech’s SWaP-C-optimized U-C9140 is First SOSA™ Aligned PowerPC SBC ,"June 7, 2022",N/A,https://www.microwavejournal.com/articles/38299-aitechs-swap-c-optimized-u-c9140-is-first-sosa-aligned-powerpc-sbc
Gilat Receives Over $8M Follow-On Order for Support of LEO Constellation,"June 6, 2022",N/A,https://www.microwavejournal.com/articles/38270-gilat-receives-over-8m-follow-on-order-for-support-of-leo-constellation
COFFEE Program Jump-Starts Integrable Filtering for Wideband Superiority,"June 6, 2022",N/A,https://www.microwavejournal.com/articles/38269-coffee-program-jump-starts-integrable-filtering-for-wideband-superiority
Mercury Systems Awarded $25M Contract for RF Subsystems,"June 2, 2022","Mercury Systems, Inc. announced it had received a $25 million contract award from a leading defense prime contractor for high performance RF subsystems to be integrated into an electronic warfare application.
",https://www.microwavejournal.com/articles/38264-mercury-systems-awarded-25m-contract-for-rf-subsystems
NYE to Distribute Vishay’s Highest Energy Density Wet Tantalum Capacitors,"June 2, 2022","Vishay Intertechnology introduced a new Wet Tantalum Capacitor that delivers the industry’s highest capacitance per voltage rating and case size for this device type. 
",https://www.microwavejournal.com/articles/38260-nye-to-distribute-vishays-highest-energy-density-wet-tantalum-capacitors
Boost Dynamic Performance of a Broadband ADC by 10 dBFS with Spur Reduction IP,"May 31, 2022",Teledyne e2v announced the immediate availability of EV12AQ600/5 models featuring an integrated license key. ,https://www.microwavejournal.com/articles/38233-boost-dynamic-performance-of-a-broadband-adc-by-10-dbfs-with-spur-reduction-ip
R&S ARDRONIS Reliably Detects Drone Signals in Densely Occupied Scenarios,"May 31, 2022",The R&S ARDRONIS counter drone solution and the new R&S ADD557SR direction finding and monitoring antenna from Rohde & Schwarz can detect commercial drone activity across complete frequency range.,https://www.microwavejournal.com/articles/38232-r-and-s-ardronis-reliably-detects-drone-signals-in-densely-occupied-scenarios
Interview About  ISL's RFView: New Advanced HIL RF Test System and Demo,"May 30, 2022","Information Systems Laboratories' (ISL) President and CEO, Joe Guerci, talks with Microwave Journal Media Director, Pat Hindle, about RFView, a new advanced hardware-in-the-loop RF test system for radar and EW applications.",https://www.microwavejournal.com/articles/38230-interview-about-isls-rfview-new-advanced-hil-rf-test-system-and-demo
Curtiss-Wright Demos MOSA SDR Technology at NI Connect 2022,"May 26, 2022","Curtiss-Wright’s Defense Solutions announced that it demonstrated its VPX3-E320 ruggedized universal SDR card, a 3U OpenVPX module, at NI Connect 2022, May 24-25 in Austin, Texas. ",https://www.microwavejournal.com/articles/38219-curtiss-wright-demos-mosa-sdr-technology-at-ni-connect-2022
TMY Technology Chooses Otava’s mmWave Tunable Bandpass Filter IC,"May 23, 2022","Otava, Inc. announced that 5G mmWave solutions provider TMY Technology (TMYTEK) has chosen Otava’s OTFL tunable bandpass filters for inclusion in its communications satellite subsystems.",https://www.microwavejournal.com/articles/38199-tmy-technology-chooses-otavas-mmwave-tunable-bandpass-filter-ic
Hughes Debuts Multi-Transport Satellite-LTE Capability,"May 23, 2022","Hughes Network Systems demonstrated two new technologies at the SATELLITE 2022, the first integrates GEO satellites and LTE transports into a single connection, the second for flat-panel antennas with a prototype for delivering LEO connectivity services.",https://www.microwavejournal.com/articles/38194-hughes-debuts-multi-transport-satellite-lte-capability
Egypt - TOW 2A RF Missiles and Support,"May 20, 2022","The State Department has made a determination approving a possible foreign military sale to the government of Egypt of TOW 2A RF missiles, support and related equipment for an estimated cost of $691 million. ",https://www.microwavejournal.com/articles/38192-egypt-tow-2a-rf-missiles-and-support
CPI Introduces X-Band SSPA Module for Radar Applications,"May 20, 2022","CPI has added a new solid-state power amplifier (SSPA) to its wide range of innovative products for defence, electronic warfare and radar applications.",https://www.microwavejournal.com/articles/38190-cpi-tmd-technologies-division-introduces-x-band-sspa-module-for-radar-applications
Air Force Conducts Successful Hypersonic Weapon Test,"May 18, 2022","A U.S. Air Force B-52H Stratofortress successfully released an AGM-183A Air-launched Rapid Response Weapon off the Southern California coast, May 14.   ",https://www.microwavejournal.com/articles/38170-air-force-conducts-successful-hypersonic-weapon-test
Thales Awarded US Army Contract for Combat Net Radio Program,"May 17, 2022","Thales was one of two vendors that the U.S. Army has awarded a $6 billion-ceiling IDIQ contract to deliver advanced tactical radios under the U.S. Army’s Combat Net Radio (CNR) modernization program. 
",https://www.microwavejournal.com/articles/38169-thales-awarded-us-army-contract-for-combat-net-radio-program
ThinKom Wideband Phased-Array Satellite Antenna Selected for MQ-4C Triton Surrogate,"May 17, 2022","ThinKom Solutions, Inc. announced that Northrop Grumman has specified a ThinAir® Ka2517 phased-array satellite antenna to provide beyond-line-of-sight connectivity for its MQ-4C Triton flying test bed.",https://www.microwavejournal.com/articles/38168-thinkom-wideband-phased-array-satellite-antenna-selected-for-mq-4c-triton-surrogate
L3Harris Receives $297M Tactical Radio Contract Ceiling Increase from USSOCOM,"May 17, 2022",L3Harris Technologies has received a $297 million IDIQ contract increase for its Falcon® IV AN/PRC-167 radio systems from the U.S. Special Operations Command (USSOCOM).  ,https://www.microwavejournal.com/articles/38163-l3harris-receives-297m-tactical-radio-contract-ceiling-increase-from-ussocom
Raytheon Intelligence & Space Successfully Test AESA Radar,"May 13, 2022","Raytheon Intelligence & Space’s pre-production APG-79(V)4 radar system, was successfully flown on a U.S. Marine Corps F/A-18 Hornet earlier this year, at Naval Air Weapons Station in China Lake, Calif. ",https://www.microwavejournal.com/articles/38147-raytheon-intelligence-and-space-successfully-test-aesa-radar
Design of High Performance Microwave and mmWave MMICs for Aerospace & Defense,"May 13, 2022",Wideband fiber optic links from ViaLite are to be used in the backhaul network for the U.S. Space Force’s new satellite mesh network.,https://www.microwavejournal.com/articles/38121-design-of-high-performance-microwave-and-mmwave-mmics-for-aerospace-defense
Online Spotlight: Ceramic Antenna Magic – When the PCB Ground Plane is Your Antenna,"May 13, 2022",Mercury Systems Inc and Lockheed Martin announced they signed an agreement to collaborate on the development and manufacturing of new sensor processing technologies.,https://www.microwavejournal.com/articles/38107-ceramic-antenna-magic-when-the-pcb-ground-plane-is-your-antenna
Space Force to Use ViaLite’s Wideband Links for Satellite Backhaul,"May 12, 2022",The Navy’s upgraded MQ-8C Fire Scout deployed December 14 aboard USS Milwaukee (LCS-5) to support operations in U.S. 4th Fleet area of responsibility.,https://www.microwavejournal.com/articles/38139-space-force-to-use-vialites-wideband-links-for-satellite-backhaul
Mercury Systems and Lockheed Martin Collaborate on Sensor Processing Technology,"May 10, 2022",N/A,https://www.microwavejournal.com/articles/38118-mercury-systems-and-lockheed-martin-collaborate-on-sensor-processing-technology
Navy's MQ-8C Fire Scout Deploys with Radar Upgrade Aboard USS Milwaukee,"May 10, 2022",N/A,https://www.microwavejournal.com/articles/38117-navys-mq-8c-fire-scout-deploys-with-radar-upgrade-aboard-uss-milwaukee
Defense Communications Contracts GDMS to Deliver Additional Digital Modular Radios,"May 10, 2022","General Dynamics Mission Systems was awarded a $49.9 million contract modification under an existing U.S. Navy contract for the continued procurement, manufacturing, testing and delivery of AN/USC-61(C) DMR, high frequency distribution amplifier group components and engineering services. 
",https://www.microwavejournal.com/articles/38116-defense-communications-contracts-gdms-to-deliver-additional-digital-modular-radios
Triad’s High-Power Radio Uses Magnesium Alloy to Meet UAV SWaP Requirements,"May 10, 2022","Triad RF Systems has secured a seven-figure design and production order from a prominent South Asian aerospace and defense company for the THPR1039, Triad’s new, DTC-based, high-power radio system designed for use in Group 2 UAS.",https://www.microwavejournal.com/articles/38114-triads-high-power-radio-uses-magnesium-alloy-to-meet-uav-swap-requirements
Rohde & Schwarz Continues Virtual Satellite Industry Days Series with NTN and Satellite 5G/IoT,"May 6, 2022","After the successful launch event in February, Rohde & Schwarz continues its program with the second free virtual event about satellite and space technologies and next steps on non-terrestrial networks and satellite 5G/IOT.",https://www.microwavejournal.com/articles/38102-rohde-and-schwarz-continues-virtual-satellite-industry-days-series-with-ntn-and-satellite-5g-iot
CPI TMD Secures Multimillion-Dollar Defence Contract,"May 2, 2022","CPI TMD has been awarded a multimillion-dollar contract for the supply of compact microwave power modules to be used in an airborne, military, data link application.",https://www.microwavejournal.com/articles/38077-cpi-tmd-secures-multimillion-dollar-defence-contract
VIAVI Releases ALT-9000 Radio Altimeter Test Solution,"April 27, 2022",VIAVI Solutions Inc. announced the launch of the ALT-9000 universal radio altimeter (RADALT) flight line test set to address safety and security issues in the aviation industry. ,https://www.microwavejournal.com/articles/38055-viavi-releases-alt-9000-radio-altimeter-test-solution
Verus® Research Announces Small Business Innovative  Research Contract to Support the Department of Defense ,"April 26, 2022","Verus® Research announced it has received a small business innovative research contract to support the Department of Defense Joint Intermediate Force Capabilities Office (JIFCO). 
",https://www.microwavejournal.com/articles/38052-verus-research-announces-small-business-innovative-research-contract-to-support-the-department-of-defense
DARPA Seeks Ionospheric Insights to Improve Communication Across Domains,"April 25, 2022","DARPA’s new Ouija program aims to use sensors on low-orbiting satellites to provide new insights into HF radio wave propagation in the ionosphere, which spans the upper edges of the Earth’s atmosphere to the lower regions of space.   ",https://www.microwavejournal.com/articles/38041-darpa-seeks-ionospheric-insights-to-improve-communication-across-domains
CAES Continues Partnership With Raytheon on Spy-6,"April 21, 2022","CAES has won a full-rate HP&S award from Raytheon Missiles & Defense to provide fully tested, line replaceable units (LRUs) at the Radar Module Assembly level, to the U.S. Navy’s AN/SPY-6 (series) radar distributed receiver/exciter modules.",https://www.microwavejournal.com/articles/38034-caes-continues-partnership-with-raytheon-on-spy-6
US Navy Awards Raytheon Missiles & Defense Up to $1.68B for Zumwalt Destroyer Engineering Services,"April 21, 2022",The U.S. Navy awarded Raytheon Missiles & Defense a contract for $483 million to provide the U.S. Navy services and professionals to complete the activation and fleet introduction of the three Zumwalt-class destroyers.,https://www.microwavejournal.com/articles/38033-us-navy-awards-raytheon-missiles-and-defense-up-to-168b-for-zumwalt-destroyer-engineering-services
"Amazon, SpaceX Snag NASA Space Communications Contracts","April 21, 2022",N/A,https://www.microwavejournal.com/articles/38031-amazon-spacex-snag-nasa-space-communications-contracts
Mercury Systems Selected to Provide Secure Packaging for DOD SHIP Program,"April 20, 2022","Mercury Systems, Inc. announced it has been selected to provide trusted and secure advanced packaging for the Office of the Undersecretary of Defense for Research and Engineering’s State-of-the-Art Heterogeneous Integrated Packaging (SHIP) program.",https://www.microwavejournal.com/articles/38023-mercury-systems-selected-to-provide-secure-packaging-for-dod-ship-program
Kymeta to Offer LEO Satellite Connectivity Services to Government Market Through OneWeb Partnership,"April 19, 2022","Kymeta and OneWeb Technologies announced an agreement to distribute reliable, secure and cost-effective broadband connectivity services to the U.S. government.",https://www.microwavejournal.com/articles/38019-kymeta-to-offer-leo-satellite-connectivity-services-to-government-market-through-oneweb-partnership
Evertz Puts RF Solutions Under The Spotlight at NAB 2022,"April 19, 2022","In conjunction with its subsidiaries Quintech and ATCi, Evertz will introduce groundbreaking new products and features; bringing substantial benefits to their customers and the satcom ground segment industry at NAB 2022.",https://www.microwavejournal.com/articles/38018-evertz-puts-rf-solutions-under-the-spotlight-at-nab-2022
Mercury Systems Executives Appointed to SOSA Consortium Advisory Board,"April 14, 2022","Mercury Systems, Inc. announced that Chief Technology Officer William Conley, Ph.D., and Senior Director and General Manager Ken Hermanny have been appointed by The Open Group to the newly established Sensor Open System Architecture™ (SOSA) Consortium Advisory Board, with Conley also serving as chair. ",https://www.microwavejournal.com/articles/38016-mercury-systems-executives-appointed-to-sosa-consortium-advisory-board
CAES Celebrates Opening of RF Additive Manufacturing Laboratory,"April 13, 2022","CAES announced the opening of its new state-of-the-art RF additive manufacturing operations in Exeter, NH, supporting CAES’ partnership with SWISSto12.",https://www.microwavejournal.com/articles/37998-caes-celebrates-opening-of-rf-additive-manufacturing-laboratory
Software-Defined Imaging Radar Aids the Awareness of Intelligent Systems,"April 13, 2022","Mercury Systems Inc. announced it received a $14 million order from a leading defense prime contractor to provide system-in-package (SiP) assemblies for an airborne secure processing application. 
",https://www.microwavejournal.com/articles/37983-software-defined-imaging-radar-aids-the-awareness-of-intelligent-systems
Mercury Systems Receives $14M Order for SiP Assemblies,"April 12, 2022",Epirus announced the introduction of its next-generation high-power microwave (HPM) Leonidas system. ,https://www.microwavejournal.com/articles/37997-mercury-systems-receives-14m-order-for-sip-assemblies
Epirus Introduces Upgraded Counter-Electronics Leonidas™ System,"April 12, 2022","DARPA and its U.S. Air Force partner recently completed a free flight test of the Lockheed Martin version of the Hypersonic Air-breathing Weapon Concept (HAWC).
",https://www.microwavejournal.com/articles/37994-epirus-introduces-upgraded-counter-electronics-leonidas-system
Second Successful Flight for DARPA Hypersonic Air-breathing Weapon Concept,"April 6, 2022",Satcom Direct is celebrating Federal Aviation Association's  approval of supplemental type certificates  for the Satcom Direct Plane Simple™ Ku-Band tail-mounted antenna system. ,https://www.microwavejournal.com/articles/37968-second-successful-flight-for-darpa-hypersonic-air-breathing-weapon-concept
