title,date,full_text,link
"ZTE, China Unicom and Beijing Jiaotong University Release Industry's First Trusted Spectrum Sharing Solution","December 4, 2020","ZTE Corporation, along with China Unicom and Beijing Jiaotong University, has introduced the industry's first trusted spectrum sharing solution based on the blockchain technology in the RAN sharing scenario.",https://www.microwavejournal.com/articles/35076-zte-china-unicom-and-beijing-jiaotong-university-release-industrys-first-trusted-spectrum-sharing-solution
Keysight Participates at Global Plugfest Organized by O-RAN Alliance,"December 2, 2020","Keysight Technologies, Inc. announced it has participated in the second global Plugfest event organized by the O-RAN Alliance to accelerate the readiness of multi-vendor O-RAN compliant network infrastructure.",https://www.microwavejournal.com/articles/35068-keysight-participates-at-global-plugfest-organized-by-o-ran-alliance
NXP Extends Releases Second Generation Airfast RF Power MCMs,"December 2, 2020",NXP Semiconductors N.V. announced the availability of its second generation of comprehensive Airfast RF power multi-chip modules (MCMs) designed to support the evolution of 5G mMIMO active antenna system requirements for cellular base stations.,https://www.microwavejournal.com/articles/35064-nxp-extends-releases-second-generation-airfast-rf-power-mcms
GSA Brings FWA Leaders Together to Drive GSA 4G and 5G Fixed Wireless Access Forum,"December 1, 2020",The Global mobile Suppliers Association (GSA) announced the initial founding partners and members of the new GSA 4G-5G Fixed Wireless Access (FWA) Forum.,https://www.microwavejournal.com/articles/35055-gsa-brings-fwa-leaders-together-to-drive-gsa-4g-and-5g-fixed-wireless-access-forum
More Than 1 Billion People Will Have Access to 5G Coverage by the End Of 2020,"December 1, 2020",Ericsson projects that four out of every ten mobile subscriptions in 2026 will be 5G in the latest edition of the Ericsson Mobility Report.,https://www.microwavejournal.com/articles/35048-more-than-1-billion-people-will-have-access-to-5g-coverage-by-the-end-of-2020
MTS and Polymetal to Launch Russia’s First Commercial 5G-Ready Dedicated Network with Ericsson,"November 23, 2020",Russian communications service provider Mobile TeleSystems (MTS) is to deploy an Ericsson-powered 5G-ready dedicated network for gold and silver producer Polymetal at the Nezhdaninskoye gold deposit in the Republic of Sakha (Yakutia).,https://www.microwavejournal.com/articles/35026-mts-and-polymetal-to-launch-russias-first-commercial-5g-ready-dedicated-network-with-ericsson
Virtual Panel Session: Will Open RAN Work?,"November 20, 2020","Open RAN promises to lower network costs and barriers to entry to create competition through the standardization of hardware and software but will is work? Experts from Keysight, Qualcomm, ADI, Xilinx and VIAVI debate the pros and cons - moderated by Joe Madden of Mobile Experts.",https://www.microwavejournal.com/articles/35022-virtual-panel-session-will-open-ran-work
Cross-Industry Survey Reveals 79% Plan to Adopt WBA OpenRoaming,"November 19, 2020","According to a Wireless Broadband Alliance cross-industry survey of service providers, equipment manufacturers and enterprises, almost four out of five (79 percent) have adopted or plan to adopt the WBA OpenRoaming standard.",https://www.microwavejournal.com/articles/35019-cross-industry-survey-reveals-79-plan-to-adopt-wba-openroaming
House Unanimously Passes $750 million Open RAN 5G Bill,"November 18, 2020","In a rare show of bipartisanship, the U.S. House has unanimously passed a bill that seeks to financially support a domestic 5G equipment market and Open Radio Access Network development with an influx of $750 million in funding over the next 10 years.",https://www.microwavejournal.com/articles/35016-house-unanimously-passes-750-million-open-ran-5g-bill
Xilinx Collaborates With Texas Instruments to Develop Energy Efficient 5G Radio Solutions,"November 18, 2020","Xilinx, Inc. announced a collaboration with Texas Instruments (TI) to develop scalable and adaptable digital front-end (DFE) solutions to increase energy efficiency of lower antenna count radios.",https://www.microwavejournal.com/articles/35014-xilinx-collaborates-with-texas-instruments-to-develop-energy-efficient-5g-radio-solutions
Movandi Unveils Production Ready Solutions Across All Major Global mmWave Bands for the 5G Market,"November 18, 2020","Movandi has introduced a new family of mmWave production ready products, based on the second generation of Movandi’s BeamX mmWave technology, and is accelerating global 5G market trials.",https://www.microwavejournal.com/articles/35013-movandi-unveils-production-ready-solutions-across-all-major-global-mmwave-bands-for-the-5g-market
"Nokia, Elisa and Qualcomm Achieve 5G Speed Record in Finland","November 18, 2020","Nokia, Elisa and Qualcomm Technologies, Inc. announced that they have achieved the industry’s fastest 5G speeds on a commercial network in Finland by delivering 8 Gbps for the first time serving two 5G mmWave devices connected simultaneously.",https://www.microwavejournal.com/articles/35011-nokia-elisa-and-qualcomm-achieve-5g-speed-record-in-finland
Cambridge Broadband Networks Group Launches New A2/A3 VectaStar Flex Variant ,"November 18, 2020","Cambridge Broadband Networks Group (CBNG) has launched an A2/A3 variant of its VectaStar Flex solution to unlock the potential of high capacity, low latency, long range backhaul and fixed wireless access (FWA).",https://www.microwavejournal.com/articles/35009-cambridge-broadband-networks-group-launches-new-a2a3-vectastar-flex-variant
Keysight Introduces New Performance Test Solution for Benchmarking 5G Devices and Base Stations,"November 17, 2020","Keysight Technologies, Inc. has introduced a new performance test solution that enables mobile operators to automatically benchmark and evaluate performance of 5G new radio (NR) devices and base stations in a laboratory environment.",https://www.microwavejournal.com/articles/35003-keysight-introduces-new-performance-test-solution-for-benchmarking-5g-devices-and-base-stations
CCI Increases 5G Reach And Footprint With 4x4 MIMO Small Cell Antennas,"November 17, 2020",Global solutions provider Communication Components Inc. (CCI) has upgraded its range of small cell antennas to help extend the speed and footprint of 4G alongside expanding the 5G reach.,https://www.microwavejournal.com/articles/35001-cci-increases-5g-reach-and-footprint-with-4x4-mimo-small-cell-antennas
Rohde & Schwarz Tests 5G Campus Network in Production Facility to Explore Industry 4.0 Use Cases,"November 17, 2020","Rohde & Schwarz has installed a 5G campus network to leverage the possibilities and advantages of Industry 4.0 at its plant in Teisnach, Germany.",https://www.microwavejournal.com/articles/34998-rohde-schwarz-tests-5g-campus-network-in-production-facility-to-explore-industry-40-use-cases
Ericsson Estimates USD 31 Trillion 5G Consumer Market by 2030,"November 17, 2020","The global 5G consumer market could be worth $31 trillion by 2030, according to the new ""Harnessing the 5G Consumer Potential"" report from Ericsson ConsumerLab.",https://www.microwavejournal.com/articles/34997-ericsson-estimates-usd-31-trillion-5g-consumer-market-by-2030
"5G for Industry 4.0: Enabling Features, Deployment Options and Test Considerations","November 13, 2020",N/A,https://www.microwavejournal.com/articles/34934-g-for-industry-40-enabling-features-deployment-options-and-test-considerations
Dual Band Antenna Array for Digital Beamforming in LTE-A and 5G,"November 13, 2020",N/A,https://www.microwavejournal.com/articles/34933-dual-band-antenna-array-for-digital-beamforming-in-lte-a-and-5g
Compact Antenna Designs for Future mmWave 5G Smart Phones,"November 13, 2020","Skyworks is pleased to introduce the SKY58085-11, a mid- and high-band front-end module (FEM) which supports 3G, 4G and 5G mobile devices and operates efficiently in 3G / 4G / 5G modes.",https://www.microwavejournal.com/articles/34931-compact-antenna-designs-for-future-mmwave-5g-smart-phones
"Sky5® Front-end Module for Mid- and High-band 3G, 4G and 5G Mobile Applications","November 12, 2020","Keysight Technologies, Inc. announced that Innogence, a vendor of 5G base stations, has selected Keysight's user equipment emulation (UEE) solution platform, UeSIM, to validate the performance of O-RAN compliant small cell infrastructure.",https://www.microwavejournal.com/articles/34973-sky5-front-end-module-for-mid--and-high-band-3g-4g-and-5g-mobile-applications
Keysight’s UEE Solution Selected by Innogence to Validate Performance of O-RAN Compliant Small Cell Infrastructure,"November 12, 2020",Viavi Solutions Inc. announced that Three Ireland has successfully deployed the VIAVI NITRO Mobile solution to enable visibility into network and service performance.,https://www.microwavejournal.com/articles/34972-keysights-uee-solution-selected-by-innogence-to-validate-performance-of-o-ran-compliant-small-cell-infrastructure
VIAVI Equips Three Ireland with Network and Service Assurance,"November 12, 2020","Small Cell Forum (SCF) announced its board for the year ahead including new member, BAI Communications, who bring their extensive neutral hosting experience to the Forum.",https://www.microwavejournal.com/articles/34970-viavi-equips-three-ireland-with-network-and-service-assurance
"Small Cell Forum Announces New Board, Representing Evolving Mix of Deployers and Diversifying Small Cell Eco-system","November 12, 2020","The Global mobile Suppliers Association (GSA) announced the establishment of the GSA 4G-5G fixed wireless access (FWA) forum to bring together leading chipset, module and terminal vendors—as well as other telecommunications industry representatives, who wish to promote 4G and 5G FWA technology, products and services. ",https://www.microwavejournal.com/articles/34966-small-cell-forum-announces-new-board-representing-evolving-mix-of-deployers-and-diversifying-small-cell-eco-system
GSA Forms New 4G and 5G Fixed Wireless Access Forum,"November 11, 2020",Viavi Solutions Inc. announced enhancements to the VIAVI OneAdvisor-800 all-in-one tool to streamline cell site maintenance of 5G and 4G technologies.,https://www.microwavejournal.com/articles/34955-gsa-forms-new-4g-and-5g-fixed-wireless-access-forum
VIAVI Streamlines 5G and 4G Deployment and Maintenance with OneAdvisor-800 Enhancements,"November 10, 2020","Keysight Technologies, Inc. announced that the company was first to be approved by the Global Certification Forum (GCF) for 5G universal subscriber identity module (USIM) application toolkit (USAT) test cases.",https://www.microwavejournal.com/articles/34946-viavi-streamlines-5g-and-4g-deployment-and-maintenance-with-oneadvisor-800-enhancements
Online Spotlight: A 5G Sub-6 GHz Switched-Beam Smart Base Station Antenna with an Arbitrary Remote Electric Tilt for Each Beam,"November 9, 2020","As soon as the iPhone 12/12 Pro were released, IFIXIT did a live video of the teardown to see which chips and components made it into the US version phone. Find out which RF modules that were identified in the teardown.",https://www.microwavejournal.com/articles/34925-a-5g-sub-6-ghz-switched-beam-smart-base-station-antenna-with-an-arbitrary-remote-electric-tilt-for-each-beam
Keysight First to be Approved by GCF for 5G Universal Subscriber Identity Module Application Toolkit Test Cases,"November 5, 2020",N/A,https://www.microwavejournal.com/articles/34912-keysight-first-to-be-approved-by-gcf-for-5g-universal-subscriber-identity-module-application-toolkit-test-cases
iPhone 12/12 Pro Teardown for RF,"November 3, 2020",N/A,https://www.microwavejournal.com/blogs/9-pat-hindle-mwj-editor/post/34907-iphone-1212-pro-teardown-for-rf
GaN and GaAs: 5G Brings Thriving Business Opportunities,"November 2, 2020","Following the deployment of higher frequencies in sub-6 GHz 5G bands, GaN demonstrated properties that exceed the existing Silicon based LMDOS technology in terms of higher bandwidth and higher power density requirements. With the emerging market opportunities, the following questions are being raised in the industry: What is the business outlook for the GaN RF market with the arrival of 5G? Which technology, GaN-on-Silicon Carbide (SiC) or GaN-on-Silicon, will more successfully grow its market? Which business models will dominate in the market? How will the GaN RF business evolve in view of the US-China tension, which is becoming more sensitive than ever?",https://www.microwavejournal.com/articles/34896-gan-and-gaas-5g-brings-thriving-business-opportunities
Fujikura Enters 5G mmWave Infrastructure Market with Phased Array Antenna Module,"October 30, 2020",Fujikura Ltd. has introduced a highly integrated phased array antenna module (PAAM) for the 5G mmWave bands. The PAAM includes the antenna and supports concurrent dual-polarized beams in both transmit and receive. The mmWave RFICs in the module were developed by Fujikura using a SiGe BiCMOS process.,https://www.microwavejournal.com/articles/34895-fujikura-enters-5g-mmwave-infrastructure-market-with-phased-array-antenna-module
Keysight Enables Global Certification Forum to Activate Certification of 5G New Radio FR2 Devices,"October 29, 2020","Keysight Technologies, Inc. has enabled the Global Certification Forum (GCF) to activate certification of 5G new radio (NR) frequency range 2 (FR2) devices. This allows 5G device makers to address 3GPP-based 5G NR FR2 test requirements from a single solution platform.",https://www.microwavejournal.com/articles/34889-keysight-enables-global-certification-forum-to-activate-certification-of-5g-new-radio-fr2-devices
"Mobile Industry, COAI Highlight the Importance of mmWaves for India’s 5G Future","October 28, 2020",The GSA announces jointly with COAI and GSMA the importance of mmWaves for India’s 5G future.,https://www.microwavejournal.com/articles/34877-mobile-industry-coai-highlight-the-importance-of-mmwaves-for-indias-5g-future
VIAVI Participates in Global O-RAN Plugfest Across Five Countries with 4G and 5G Lab and Field Test Platforms,"October 28, 2020",Viavi Solutions Inc. announced the company successfully participated in a global O-RAN plugfest hosted by several Tier-1 communications service providers and the O-RAN ALLIANCE.,https://www.microwavejournal.com/articles/34874-viavi-participates-in-global-o-ran-plugfest-across-five-countries-with-4g-and-5g-lab-and-field-test-platforms
Ericsson Selected as BT’s 5G Partner for London and Major UK Cities,"October 28, 2020","BT and EE customers are set to benefit from Ericsson 5G Radio Access Network (RAN) connectivity following the company’s selection as BT’s 5G RAN provider in the U.K. capitals London, Edinburgh, Belfast and Cardiff and other major cities.",https://www.microwavejournal.com/articles/34872-ericsson-selected-as-bts-5g-partner-for-london-and-major-uk-cities
Keysight’s 5G Device Test Solutions Enable SRTC to Offer GCF and PTCRB Certification Services,"October 27, 2020","Keysight Technologies, Inc. announced that company's 5G device test solutions have been selected by State Radio Monitoring Center Testing Center (SRTC) to support both domestic and international certification of 5G mobile devices.",https://www.microwavejournal.com/articles/34865-keysights-5g-device-test-solutions-enable-srtc-to-offer-gcf-and-ptcrb-certification-services
Movandi Launches Production Deployment of “5G Extender” Indoor Smart Repeater Solution,"October 27, 2020",Movandi announced the deployment of a 5G extender indoor smart repeater built on Movandi’s innovative BeamXR mmWave technology. Movandi’s BeamXR is the industry’s first smart active repeater solution that amplifies coverage and closes the gap in 5G mmWave deployments.,https://www.microwavejournal.com/articles/34862-movandi-launches-production-deployment-of-5g-extender-indoor-smart-repeater-solution
Ericsson Announces Cloud RAN Portfolio for Increased Network Flexibility,"October 27, 2020","Ericsson announced Cloud radio access network (RAN), a new offering to enable communications service providers to add greater flexibility and versatility to their networks. ",https://www.microwavejournal.com/articles/34860-ericsson-announces-cloud-ran-portfolio-for-increased-network-flexibility
Anritsu Expands 5G mmWave OTA Test Portfolio With Industry First Support of 3GPP Alignment Options 1/2/3,"October 26, 2020","Anritsu Company expands its 5G test portfolio with the introduction of the device under test (DUT) holder MA8179A-AK011, the first solution to support all the possible alignment options defined and permitted in 3GPP namely Alignment Options 1/2/3.",https://www.microwavejournal.com/articles/34851-anritsu-expands-5g-mmwave-ota-test-portfolio-with-industry-first-support-of-3gpp-alignment-options-123
Keysight’s New Handheld Measurement Software Supports Commercial Off-the-Shelf Smartphones,"October 22, 2020",Benetel announced that it has joined the Open RAN Policy Coalition to support the development of a secure and global ecosystem for 5G. ,https://www.microwavejournal.com/articles/34843-keysights-new-handheld-measurement-software-supports-commercial-off-the-shelf-smartphones
Benetel Joins The Open RAN Policy Coalition,"October 22, 2020","NEC and Analog Devices (ADI) have teamed to design a 5G  massive MIMO (mMIMO) antenna radio unit for Rakuten Mobile’s end-to-end, fully virtualized cloud-native mobile network.",https://www.microwavejournal.com/articles/34840-benetel-joins-the-open-ran-policy-coalition
NEC and Analog Devices Collaborate to Provide 5G O-RAN Massive MIMO Radio for Rakuten Mobile,"October 22, 2020",LitePoint announced its IQgig-5G™ test system delivers test capability for small cell base stations.,https://www.microwavejournal.com/articles/34838-nec-and-analog-devices-collaborate-to-provide-5g-o-ran-massive-mimo-radio-for-rakuten-mobile
LitePoint IQgig-5G™ Test System Now Enabled to Test 5G Small Cell Base Stations,"October 21, 2020",The Next Generation Mobile Networks (NGMN) Board has launched a project focusing on the Vision and Drivers for 6G.,https://www.microwavejournal.com/articles/34833-litepoint-iqgig-5g-test-system-now-enabled-to-test-5g-small-cell-base-stations
"NGMN Alliance Continues to Push 5G, Plans to Assess 6G Vision and Drivers for Mobile Networks ","October 21, 2020","Keysight Technologies, Inc. has launched the 5G Virtual Drive Test (VDT) Toolset to help 5G device makers, mobile operators and chipset manufacturers qualify end-user experience in an automated, field-realistic laboratory environment.",https://www.microwavejournal.com/articles/34832-ngmn-alliance-continues-to-push-5g-plans-to-assess-6g-vision-and-drivers-for-mobile-networks
Keysight Enables Device Makers to Qualify 5G End-User Experience Under Real-World Mobility Scenarios in Lab,"October 20, 2020","Qualcomm Technologies, Inc. today announced a full portfolio of 5G infrastructure semiconductor platforms designed for broad deployment scenarios, ranging from macro base stations with massive MIMO to micro base stations with compact designs, to accelerate the cellular ecosystem transition toward virtualized and interoperable radio access networks (RAN)",https://www.microwavejournal.com/articles/34827-keysight-enables-device-makers-to-qualify-5g-end-user-experience-under-real-world-mobility-scenarios-in-lab
Qualcomm Introduces New 5G Infrastructure Platforms to Drive Cellular Ecosystem Transition to vRAN,"October 20, 2020","The Global mobile Suppliers Association (GSA) confirmed that it is tracking at least 330 companies that have been or are investing in private mobile networks based in LTE or 5G, in the form of trials and pilot deployments, commercial network launches or investment in licences that would enable deployment of private LTE or 5G networks.",https://www.microwavejournal.com/articles/34826-qualcomm-introduces-new-5g-infrastructure-platforms-to-drive-cellular-ecosystem-transition-to-vran-interoperable-networks
GSA Catalogues Over 150 Deployments of Private LTE and 5G Networks and Spectrum Worldwide,"October 20, 2020","Keysight Technologies, Inc. announced a new high performance 5G base station test solution, based on Keysight's S9130A 5G performance multi-band vector transceiver, that enables network equipment manufacturers and small cell vendors to accelerate validation of mmWave products according to the latest 3GPP specifications.",https://www.microwavejournal.com/articles/34822-gsa-catalogues-over-150-deployments-of-private-lte-and-5g-networks-and-spectrum-worldwide
Keysight’s New High Performance 5G Base Station Test Solution Accelerates Design Validation of mmWave Small Cells,"October 15, 2020",Rohde & Schwarz and VIAVI work together to implement new 3GPP 5G NR features and UE testing at the same time and understand the integration challenges involved.,https://www.microwavejournal.com/articles/34783-keysights-new-high-performance-5g-base-station-test-solution-accelerates-design-validation-of-mmwave-small-cells
Rohde & Schwarz and VIAVI Cooperate to Advance their 5G NR Test Coverage,"October 15, 2020",N/A,https://www.microwavejournal.com/articles/34778-rohde-schwarz-and-viavi-cooperate-to-advance-their-5g-nr-test-coverage
Keysight First to Submit to 3GPP Protocol Test Cases for Verifying 5G NR Devices Supporting IMS Tech,"October 14, 2020","Keysight Technologies, Inc. announced that the company was first to submit protocol test cases for verifying 5G new radio (NR) devices supporting IP Multimedia Subsystem (IMS) to 3GPP using Keysight's Conformance Toolset and a smartphone form factor mobile test device based on the next generation Snapdragon Mobile Platform.",https://www.microwavejournal.com/articles/34767-keysight-first-to-submit-to-3gpp-protocol-test-cases-for-verifying-5g-nr-devices-supporting-ip-multimedia-subsystem
New ¼ W Power Amplifier Delivers the Ultimate in Native Linearity,"October 14, 2020","Guerrilla RF introduced the GRF5506, the second of ten new ¼ W linear power amplifiers being released over the next two quarters as part of the company’s expansion into the cellular market.",https://www.microwavejournal.com/articles/34763-new-w-power-amplifier-delivers-the-ultimate-in-native-linearity
O-RAN Ready to Rocket to be Worth US$47 billion by 2026,"October 14, 2020","According to ABI Research’s O-RAN market data report, the total capex spent on O-RAN radio units for public outdoor networks, including macro and small cells, is expected to reach US$40.7 billion in 2026, while the total revenue of O-RAN radios for indoor enterprise networks will reach as much as US$6.7 billion in 2026.",https://www.microwavejournal.com/articles/34751-o-ran-ready-to-rocket-to-be-worth-us47-billion-by-2026
Promoting U.S. Leadership on the Path to 6G,"October 13, 2020","By working now to align government and industry on a set of core principles and actions, the U.S. will be at the forefront of 6G development and deployment. With a history of bringing together ICT companies to solve the industry’s biggest challenges, the Alliance for Telecommunications Industry Solutions (ATIS) is committed to working with its industry members to address this critical undertaking with government.",https://www.microwavejournal.com/articles/34747-promoting-us-leadership-on-the-path-to-6g
Ericsson and China Telecom Achieve 5G Standalone Data Call with Ericsson Spectrum Sharing,"October 13, 2020",Ericsson and China Telecom have successfully completed China’s first 5G Standalone (SA 5G) Ericsson Spectrum Sharing data call on a commercial network. ,https://www.microwavejournal.com/articles/34741-ericsson-and-china-telecom-achieve-5g-standalone-data-call-with-ericsson-spectrum-sharing
Rohde & Schwarz Propels 5G LBS with Assisted-GPS and 5G NR FR2 mmWave Performance Testing,"October 13, 2020","Rohde & Schwarz has verified assisted-GPS (AGPS) performance in a commercial mobile device, while simultaneously transferring data using 5G mmWave.",https://www.microwavejournal.com/articles/34740-rohde-schwarz-propels-5g-lbs-with-assisted-gps-and-5g-nr-fr2-mmwave-performance-testing
NEC Selects NXP RF Airfast Multi-chip Modules for Massive MIMO 5G Antenna Radio Unit for Rakuten Mobile in Japan,"October 13, 2020","NEC Corporation  has selected NXP® Semiconductors  to supply RF Airfast multi-chip modules for a massive MIMO 5G antenna radio unit for  Rakuten Mobile, one of Japan’s mobile network operators.",https://www.microwavejournal.com/articles/34739-nec-selects-nxp-rf-airfast-multi-chip-modules-for-massive-mimo-5g-antenna-radio-unit-for-rakuten-mobile-in-japan
Thermal Management: The Key to Meeting the 5G Hype,"October 9, 2020","IDTechEx has recently published the ""Thermal Management for 5G"" report, covering  5G infrastructure deployment shifting towards mmWave installations, presenting new opportunities for thermal management materials. ",https://www.microwavejournal.com/articles/34736-thermal-management-the-key-to-meeting-the-5g-hype
DOD Announces $600 Million for 5G Experimentation and Testing at Five Installations,"October 9, 2020","The Department of Defense announced $600 million in awards for 5G experimentation and testing at five U.S. military test sites, representing the largest full-scale 5G tests for dual-use applications in the world.",https://www.microwavejournal.com/articles/34733-dod-announces-600-million-for-5g-experimentation-and-testing-at-five-installations
Short Summary of Qualcomm’s Cristiano Amon Quarterly Update,"October 8, 2020","Qualcomm’s Cristiano Amon just released a quarterly update video yesterday covering 5G rollouts, legal updates and new products and partnerships. Here is a quick summary:",https://www.microwavejournal.com/blogs/9-pat-hindle-mwj-editor/post/34725-short-summary-of-qualcomms-cristiano-amon-quarterly-update
High Linearity Sky5® Switch for High Performance Aperture Tuning,"October 6, 2020","Skyworks is pleased to introduce the SKY59272-707LF a single-pole, single-throw (4xSPST) switch designed for antenna tuning applications that require ultra-low OFF capacitance and low ON resistance.",https://www.microwavejournal.com/articles/34702-high-linearity-sky5-switch-for-high-performance-aperture-tuning
Keysight’s Open RAN Test Solutions Support Validation of the Qualcomm 5G Radio Access Network Platform,"October 6, 2020","Keysight Technologies, Inc. announced that Qualcomm Technologies, Inc. has selected Keysight's open RAN test solutions to establish multiple test beds in New Jersey, U.S., to develop and validate chipset designs based on open radio access network (RAN) interfaces.",https://www.microwavejournal.com/articles/34701-keysights-open-ran-test-solutions-support-validation-of-the-qualcomm-5g-radio-access-network-platform
Antenova Adds High Performer to its 5G Antennas,"September 30, 2020","Antenova Ltd has added a high performing 5G SMD design to its array of 5G antennas, the Lepida SR4L054 is a wideband antenna in SMD form, designed to achieve high efficiency and performance right across the spectrum from 600 MHz to 3800 MHz.  ",https://www.microwavejournal.com/articles/34680-antenova-adds-high-performer-to-its-5g-antennas
ZTE Leads Completion of the Industry’s First End-to-End OTA Performance Test for mmWave Base Stations,"September 29, 2020",ZTE Corporation has completed the industry's first mmWave over-the-air (OTA) performance test. It is an end-to-end test based on multi-probe darkroom test system pioneered by China Academy of Information and Communications Technology (CAICT) and China Mobile Research Institute. ,https://www.microwavejournal.com/articles/34669-zte-leads-completion-of-the-industrys-first-end-to-end-ota-performance-test-for-mmwave-base-stations
Elisa Finland adds 5G RAN to Ericsson 5G Core Partnership,"September 29, 2020","Finnish telecommunications service provider, Elisa, has selected Ericsson for a comprehensive 5G technology deployment spanning 5G Core and 5G radio access network (RAN). ",https://www.microwavejournal.com/articles/34668-elisa-finland-adds-5g-ran-to-ericsson-5g-core-partnership
ZTE Launches Industry’s First 5G NR Broadcast Service,"September 29, 2020","ZTE Corporation has launched the industry’s first broadcast service based on the 5G NR physical layer technology at Ultra High Definition Video (Beijing) Production Technology Collaboration Center, realizing end-to-end 5G HD video broadcast service on 700 MHz spectrum. ",https://www.microwavejournal.com/articles/34666-zte-launches-industrys-first-5g-nr-broadcast-service
Keysight and MediaTek Achieve Physical Layer IODT Based on 3GPP Release 16 Specifications,"September 28, 2020","Keysight Technologies, Inc. has collaborated with MediaTek to achieve physical layer interoperability development testing (IODT) based on 3GPP release 16 specifications.",https://www.microwavejournal.com/articles/34664-keysight-and-mediatek-achieve-physical-layer-iodt-based-on-3gpp-release-16-specifications
GSA: Over 100 Commercial 5G Networks Now Launched Worldwide,"September 24, 2020",The Global mobile Suppliers Association (GSA) confirmed that a total of 101 mobile operators in 44 countries/territories have now launched one of more fully commercial 3GPP-compliant 5G services.,https://www.microwavejournal.com/articles/34645-gsa-over-100-commercial-5g-networks-now-launched-worldwide
New Commercial 5G Deployments and Subscriptions March Ahead,"September 23, 2020","5G networks online continue to grow despite the pandemic and economic downturn, even as new 5G subscriber growth tempered in some areas, according to 5G Americas. In Q2 2020, an additional 30 5G networks went live, bringing the total up to 114 5G commercial networks globally, a number which is expected to nearly double to 204 by the end of 2020, according to TeleGeography.",https://www.microwavejournal.com/articles/34643-new-commercial-5g-deployments-and-subscriptions-march-ahead
"Beyond COVID-19 Outbreak and US-China Trade War, 5G and Wi-Fi 6 Pursue Their Growth","September 23, 2020","Yole Développement and System Plus Consulting point out the latest innovations and underline the business opportunities in the 5G’s Impact on RF Front-End and Connectivity for Cellphones report. Analysts give detailed analysis of each technology’s strengths and weaknesses and delivers an ecosystem snapshot including market trends and forecasts, market shares, ecosystem and U.S./China trade war analysis, this study also points out COVID-19’s impact on the RF front-end and connectivity business.",https://www.microwavejournal.com/articles/34642-beyond-covid-19-outbreak-and-us-china-trade-war-5g-and-wi-fi-6-pursue-their-growth
Keysight Works with Qualcomm and SGS to Advance Testing of Cellular Vehicle-to-Everything Technology,"September 23, 2020","Keysight Technologies, Inc. announced that the company is working with Qualcomm Technologies, Inc. and SGS to help advance testing of cellular vehicle-to-everything (C-V2X) technology.",https://www.microwavejournal.com/articles/34641-keysight-works-with-qualcomm-and-sgs-to-advance-testing-of-cellular-vehicle-to-everything-technology
"New RPC-2.92 Adaptors, Cable Assemblies and Compact Calibration Kits Now Applicable up to 43.5 GHz","September 23, 2020","Rosenberger has developed a number of RPC-2.92 precision adaptors, microwave cable assemblies and compact calibration kits for applications up to 43.5 GHz.",https://www.microwavejournal.com/articles/34638-new-rpc-292-adaptors-cable-assemblies-and-compact-calibration-kits-now-applicable-up-to-435-ghz
Akoustis Receives XBAW RF Filter Design Win and Order from New 5G Small Cell Infrastructure Customer,"September 23, 2020","Akoustis Technologies, Inc. announced that it has received a design win and pre-production order for band n79 XBAW™ filters from a new 5G small cell network infrastructure customer.",https://www.microwavejournal.com/articles/34637-akoustis-receives-xbaw-rf-filter-design-win-and-order-from-new-5g-small-cell-infrastructure-customer
Qorvo Launches High Performance BAW Filter to Support Band 41 5G Base Stations,"September 22, 2020","Qorvo has introduced a high performance, n41 sub-band BAW filter for 5G small cells and repeaters.",https://www.microwavejournal.com/articles/34632-qorvo-launches-high-performance-baw-filter-to-support-band-41-5g-base-station-deployments
Avnet Accelerates Wireless Design with New RFSoC Development Kit for mmWave,"September 22, 2020",Avnet announced the availability of the Avnet mmWave Radio Development Kit for Xilinx Zynq UltraScale+ RFSoC Gen-3. ,https://www.microwavejournal.com/articles/34631-avnet-accelerates-wireless-design-with-new-rfsoc-development-kit-for-mmwave
"TE Connectivity Introduces New Antennas for 5G, NB-IoT and LTE-M","September 22, 2020","TE Connectivity (TE) is introducing new antennas for 5G, NB-IoT and LTE-M, addressing the wide frequency band and various bandwidth demands from cellular IoT devices. ",https://www.microwavejournal.com/articles/34628-te-connectivity-introduces-new-antennas-for-5g-nb-iot-and-lte-m
CCI Enhances Sectorisation with 4x4 MIMO Support for 6-Sector Sites,"September 21, 2020","Communication Components Inc. (CCI) brings 4x4 MIMO capability to its patented Bi-Sector Array™ Antennas to create a step change in capacity and speeds for mobile networks, through higher order sectorisation (HOS) with 4x4 MIMO.",https://www.microwavejournal.com/articles/34622-cci-enhances-sectorisation-with-4x4-mimo-support-for-6-sector-sites
CRFS Supports the Expanded Future of the RF Spectrum,"September 18, 2020","CRFS has created the industry's first rugged 40 GHz RF receiver, the RFeye Node 100-40.",https://www.microwavejournal.com/articles/34619-crfs-supports-the-expanded-future-of-the-rf-spectrum
£4m Scottish Government Investment to Launch 5G Innovation Hubs to Drive Economic Growth Across Scotland,"September 18, 2020","The Scotland 5G Centre launched its S5GConnect Programme, delivering the next stage of the Scottish Government’s 5G strategy with a series of hubs, as announced in the Scottish Government’s Programme for Government.",https://www.microwavejournal.com/articles/34613-4m-scottish-government-investment-to-launch-5g-innovation-hubs-to-drive-economic-growth-across-scotland
