title,date,full_text,link
EMC Technology's diamond termination offers 300 W power handling to 12 GHz,"February 12, 2015","
RFMW Ltd. announces design and sales support for the CT2010D from EMC Technology. The CT2010D diamond termination offers 300 W CW power handling in a chip size (2.67 x 5.21 mm), SMT package. EMC Diamond RF Resistives® offer high performance in compact packages. EMC’s CVD Diamond terminations surpass BeO and AlN terminations with operation up to 30 GHz.",https://www.microwavejournal.com/articles/23845-emc-technologys-diamond-termination-offers-300-w-power-handling-to-12-ghz
EMC Simulation in the Design Flow of Modern Electronics,"December 15, 2014","
MVG-EMC (Rainford EMC Systems Ltd.) has moved to an energy efficient site that is better equipped to serve the needs of clients, and supports Microwave Vision Group’s growth strategy in providing the best in RF shielded anechoic chambers and absorber materials in the antenna and EMC testing market.",https://www.microwavejournal.com/articles/23497-emc-simulation-in-the-design-flow-of-modern-electronics
Extending the Quiet Zone Using an RF Lens on a Conical Tapered Chamber to 18 GHz,"October 14, 2014","
 Empower RF Systems' broadband, high power amplifiers with compelling performance, industry leading small size, and user interface / functionality dares to challenge legacy products offered in the market. ",https://www.microwavejournal.com/articles/23162-extending-the-quiet-zone-using-an-rf-lens-on-a-conical-tapered-chamber-to-18-ghz
MVG-EMC moves to larger energy efficient UK site,"September 8, 2014","
	By incorporating electromagnetic (EM) simulation tool, CST STUDIO SUITE®, into their compliance process, Airbus Defence and Space were able to accurately characterize how their test chamber was affected by a change to the electromagnetic compatibility (EMC) testing standard.",https://www.microwavejournal.com/articles/22951-mvg-emc-moves-to-larger-energy-efficient-uk-site
Empower RF Systems to conduct live demonstrations at EMC 2014,"August 1, 2014","
 TMD has recently launched a range of ultra-high power pulsed TWT amplifiers, optimized for use in high intensity radiated fields (HIRF) EMC testing. Using these instrumentation amplifiers, EMC test laboratories have generated 14,000 V/m, easily complying with the latest, most demanding RTCA/DO-160 test requirements.  ",https://www.microwavejournal.com/articles/22735-empower-rf-systems-to-conduct-live-demonstrations-at-emc-2014
Airbus Defence and Space Analyzes EMC Test Chambers Using CST STUDIO SUITE ,"July 29, 2014","
	It will be a busy summer for events featuring EDA and EM simulation software providers as several IEEE organizations host their annual technical conferences addressing antenna propagation, radio science and electromagnetic compliance (EMC). ",https://www.microwavejournal.com/articles/22789-airbus-defence-and-space-analyzes-emc-test-chambers-using-cst-studio-suite
"TMD Technologies exhibiting at IEEE EMC 2014 in Raleigh, NC","July 24, 2014","
EMC Technology, a global power house in RF/microwave resistives and signal distribution passive components, has released a new series of low-loss wideband hybrid couplers.",https://www.microwavejournal.com/articles/22683-tmd-technologies-exhibiting-at-ieee-emc-2014-in-raleigh-nc
Summer heats up with IEEE AP-S/URSI and IEEE EMC,"June 20, 2014","
Rohde & Schwarz will release the R&S EMC32-K35 option for its R&S EMC32 EMC test software when the CISPR 35 EMC standard for multimedia equipment is adopted this spring.",https://www.microwavejournal.com/articles/22500-ieee-ap-sursi-and-ieee-emc
Low-loss wideband hybrid couplers from EMC Technology,"May 12, 2014",N/A,https://www.microwavejournal.com/articles/22224-low-loss-wideband-hybrid-couplers-from-emc-technology
Rohde & Schwarz introduces software option for EMC tests in line with CISPR 35,"March 17, 2014",N/A,https://www.microwavejournal.com/articles/21832-rohde-schwarz-introduces-software-option-for-emc-tests-in-line-with-cispr-35
"Test equipment and EDA vendors to promote SI, high-speed and EMC/EMI design solutions at EDI CON 2014","February 14, 2014","
	CST, a leading EM simulation software vendor for high-speed and Signal Integrity analysis and Anritsu,  a leading provider of test instruments for SI and high-speed digital measurements, RF/microwave and wireless test solutions will be among the premier level EDI CON sponsors highlighting SI and high speed solutions in their submitted presentations to the technical conference, workshops and in-booth demos. Both will discuss the challenges of high speed interconnect characterization and the use of frequency based measurement/modeling approaches such as s-parameters in the time domain analyses favored by high-speed designer.  ",https://www.microwavejournal.com/articles/21609-test-equipment-and-eda-vendors-to-promote-si-high-speed-and-emcemi-design-solutions-at-edi-con-2014
Latest EMC book soon available from D.L.S. Electronic Systems,"December 19, 2013","
Design Techniques for Controlling Radiated Emissions has been considered by Donald Sweeney to be the ideal textbook for his EMC By Your Design Seminars ever since 1992, when it was first published. He is now excited to announce he will be using Michel Mardiguian’s new 3rd Edition in his April 8-10, 2014 seminar. ",https://www.microwavejournal.com/articles/21256-latest-emc-book-soon-available-from-dls-electronic-systems
Compact broadband amplifier from Rohde & Schwarz expands frequency range for EMC testing up to 6 GHz,"September 9, 2013","
	The R&S BBA150 broadband amplifier from Rohde & Schwarz is now also available with a frequency range from 2.5 GHz to 6.0 GHz. The new frequency range is an addition to the already existing range from 0.8 GHz to 3.0 GHz. Thanks to their state-of-the-art design, the amplifiers, which have been optimized for high frequencies, deliver high output power, and are still compact and lightweight. ",https://www.microwavejournal.com/articles/20528-compact-broadband-amplifier-from-rohde-schwarz-expands-frequency-range-for-emc-testing-up-to-6-ghz
TESEQ EMC test facility expands field probe calibration service,"June 17, 2013","
TESEQ, a leading developer and provider of instrumentation and systems for EMC emission and immunity testing, have expanded its capability in field probe calibration to deliver calibration data at all frequencies defined in the IEC 61000-4-3 standard.",https://www.microwavejournal.com/articles/20118-teseq-emc-test-facility-expands-field-probe-calibration-service
3D EMC/EMI Simulation of Automotive Multimedia Systems,"July 9, 2011",N/A,https://www.microwavejournal.com/articles/11445-3d-emc-emi-simulation-of-automotive-multimedia-systems
"   Remcom, Provider of Electromagnetic Simulation Software, Included on 2008 Inc. 5000 List of Fastest-Growing Private Companies","September 3, 2008",N/A,https://www.microwavejournal.com/articles/13641-remcom-provider-of-electromagnetic-simulation-software-included-on-2008-inc-5000-list-of-fastest-growing-private-companies
 IEEE International Symposium on Electromagnetic Compatibility (EMC 2006),"March 28, 2006",N/A,https://www.microwavejournal.com/articles/1141-ieee-international-symposium-on-electromagnetic-compatibility-emc-2006
